Part,TrialN,PairID,LValue,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT
21,184,41,112,110,1,2234.861,34,1333.707,LESS,28,1160,1188,3,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-0.5058227210940768,-0.871379590777634
21,185,20,40,50,0,1765.2620000000002,54,1158.84,LESS,-542,1064,522,5,2,10.0,0.9374084606744877,10.0,0.17460757394239457,0.3887789963899207,-1.1511288552715024
21,186,1,50,51,0,2333.864,54,1409.372,LESS,-398,1434,1036,3,2,1.0,0.09374084606744877,1.0,-1.3968605915391565,0.3887789963899207,-0.812401576700333
21,187,23,85,80,0,3397.47,24,947.3960000000001,LESS,-576,1812,1236,2,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-0.9531235798360754,-0.17879078065676038
21,188,11,50,49,1,5579.569,54,954.002,LESS,902,1854,2756,5,2,-1.0,-0.09374084606744877,1.0,-1.3968605915391565,0.3887789963899207,1.1211280656414784
21,189,17,50,43,1,2468.565,54,1233.596,LESS,-76,1210,1134,4,1,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,0.3887789963899207,-0.7321575692033225
21,190,21,80,82,0,3862.368,14,842.38,LESS,-848,2192,1344,4,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,-1.4004244385780742,0.09815800663765596
21,191,10,50,60,0,4770.802,24,1605.0739999999998,LESS,-1602,3226,1624,3,1,10.0,0.9374084606744877,10.0,0.17460757394239457,-0.9531235798360754,0.639329822040208
21,192,3,53,50,0,6413.825,54,1435.714,LESS,-828,3122,2294,4,1,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,0.3887789963899207,1.6181106026562435
21,193,45,122,110,1,3994.448,0,1838.84,LESS,-378,2412,2034,2,1,-12.0,-1.1248901528093853,12.0,0.5238227218271837,-2.0266456408168723,0.17684063341997483
21,194,38,67,80,0,1734.3039999999999,34,1262.3239999999998,LESS,-724,1162,438,3,2,13.0,1.218630998876834,13.0,0.6984302957695783,-0.5058227210940768,-1.1695711384326704
21,195,38,80,67,1,4647.2429999999995,34,1889.793,LESS,644,1818,2462,4,1,-13.0,-1.218630998876834,13.0,0.6984302957695783,-0.5058227210940768,0.5657233208091625
21,196,36,70,80,0,2337.373,94,998.005,LESS,-622,1606,984,3,2,10.0,0.9374084606744877,10.0,0.17460757394239457,2.1779824313579157,-0.8103111971017627
21,197,45,110,122,1,2315.217,24,1228.744,LESS,794,830,1624,6,2,12.0,1.1248901528093853,12.0,0.5238227218271837,-0.9531235798360754,-0.8235099575423219
21,198,42,110,115,0,3295.675,54,902.273,LESS,-800,1952,1152,3,1,5.0,0.46870423033724384,5.0,-0.6984302957695783,0.3887789963899207,-0.23943204347706717
21,199,41,110,112,0,3930.6090000000004,54,1089.317,LESS,-170,1876,1706,3,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,0.3887789963899207,0.13881049856869945
21,200,53,110,103,0,4819.1759999999995,74,1245.605,NEXTMORE,-1080,3162,2082,3,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,1.2833807138739182,0.6681471553833936
21,201,3,50,53,1,2400.215,54,1444.41,MORE,220,1054,1274,3,2,3.0,0.28122253820234633,3.0,-1.0476454436543674,0.3887789963899207,-0.7728749945559231
21,202,20,50,40,0,4795.18,34,1969.826,MORE,-470,2446,1976,3,2,-10.0,-0.9374084606744877,10.0,0.17460757394239457,-0.5058227210940768,0.653852271129392
21,203,25,80,88,1,2464.427,64,2300.42,MORE,-1500,2334,834,3,2,8.0,0.7499267685395902,8.0,-0.17460757394239457,0.8360798551319194,-0.7346226563446401
21,204,42,115,110,0,2582.984,54,912.8560000000001,MORE,-1640,2196,556,6,1,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,0.3887789963899207,-0.6639959438716588
21,205,53,103,110,0,3333.14,14,1721.539,MORE,-1420,2736,1316,6,1,7.0,0.6561859224721414,7.0,-0.34921514788478913,-1.4004244385780742,-0.21711341376477497
21,206,26,90,80,0,6205.311,64,1071.3010000000002,MORE,-1008,3380,2372,4,1,-10.0,-0.9374084606744877,10.0,0.17460757394239457,0.8360798551319194,1.4938947543757435
21,207,35,80,72,1,7904.323,24,2110.4429999999998,MORE,-240,3762,3522,9,1,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,-0.9531235798360754,2.50602927205201
21,208,28,93,80,1,3177.11,24,973.091,MORE,-554,1942,1388,6,1,-13.0,-1.218630998876834,13.0,0.6984302957695783,-0.9531235798360754,-0.31006352170575924
21,209,26,80,90,1,2096.738,84,1369.626,MORE,872,752,1624,3,2,10.0,0.9374084606744877,10.0,0.17460757394239457,1.7306815726159168,-0.9536621502798618
21,210,25,88,80,1,1419.017,64,861.4760000000001,MORE,-418,940,522,4,1,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,0.8360798551319194,-1.3573937410244103
21,211,36,80,70,0,5425.3769999999995,64,883.084,MORE,-1090,3026,1936,5,2,-10.0,-0.9374084606744877,10.0,0.17460757394239457,0.8360798551319194,1.0292728900750086
21,212,28,80,93,1,2963.507,64,1381.251,MORE,1372,758,2130,8,1,13.0,1.218630998876834,13.0,0.6984302957695783,0.8360798551319194,-0.4373109863376768
21,213,21,82,80,1,3435.493,64,1119.754,MORE,462,1294,1756,4,1,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,0.8360798551319194,-0.15613973948365223
21,214,19,50,41,0,4322.837,44,961.12,MORE,-742,2550,1808,4,1,-9.0,-0.843667614607039,9.0,0.0,-0.05852186235207801,0.3724683524267811
21,215,56,96,110,1,3453.615,74,1104.734,MORE,86,1484,1570,4,1,14.0,1.3123718449442827,14.0,0.8730378697119728,1.2833807138739182,-0.14534411136017275
21,216,23,80,85,1,3341.1409999999996,54,1341.168,MORE,550,1260,1810,2,1,5.0,0.46870423033724384,5.0,-0.6984302957695783,0.3887789963899207,-0.21234706233469208
21,217,10,60,50,0,3487.366,64,1408.425,MORE,-1088,2392,1304,5,2,-10.0,-0.9374084606744877,10.0,0.17460757394239457,0.8360798551319194,-0.12523798373653508
21,218,19,41,50,1,2448.685,74,1021.188,MORE,244,868,1112,5,1,9.0,0.843667614607039,9.0,0.0,1.2833807138739182,-0.7440004721442107
21,219,56,110,96,0,1741.28,74,1381.537,MORE,-482,1012,530,5,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,1.2833807138739182,-1.1654153994530108
21,220,35,72,80,1,2125.919,64,1122.5910000000001,MORE,570,734,1304,8,1,8.0,0.7499267685395902,8.0,-0.17460757394239457,0.8360798551319194,-0.9362784606059154
21,221,11,49,50,0,2296.95,40,1954.714,MORE,-134,1426,1292,4,2,1.0,0.09374084606744877,1.0,-1.3968605915391565,-0.2374422058488775,-0.8343919649880566
21,222,17,43,50,0,3825.6490000000003,14,1836.194,MORE,-1414,2912,1498,3,2,7.0,0.6561859224721414,7.0,-0.34921514788478913,-1.4004244385780742,0.07628378364537876
21,223,1,51,50,0,6548.938,14,1744.266,MORE,-1398,3766,2368,2,2,-1.0,-0.09374084606744877,1.0,-1.3968605915391565,-1.4004244385780742,1.6986000465723512
21,224,41,112,110,1,3613.055,74,965.925,MORE,528,1364,1892,4,1,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,1.2833807138739182,-0.050362600047536975
21,225,20,40,50,1,1967.491,44,1007.561,MORE,288,700,988,3,2,10.0,0.9374084606744877,10.0,0.17460757394239457,-0.05852186235207801,-1.0306571038211576
21,226,1,50,51,1,8515.563,14,1267.44,MORE,-768,4086,3318,2,1,1.0,0.09374084606744877,1.0,-1.3968605915391565,-1.4004244385780742,2.8701568371218507
21,227,23,85,80,1,4615.47,64,956.997,MORE,-302,2230,1928,2,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,0.8360798551319194,0.5467955262849755
21,228,11,50,49,0,1932.855,4,1128.198,MORE,-1154,1788,634,4,1,-1.0,-0.09374084606744877,1.0,-1.3968605915391565,-1.8477252973200728,-1.0512904431702825
21,229,17,50,43,1,2072.021,60,1396.505,MORE,104,796,900,4,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,0.6571595116351199,-0.9683865482672827
21,230,21,80,82,1,4164.697,34,1472.274,MORE,558,1534,2092,3,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.5058227210940768,0.27826127641712073
21,231,10,50,60,1,2067.636,64,901.7230000000001,MORE,460,682,1142,6,1,10.0,0.9374084606744877,10.0,0.17460757394239457,0.8360798551319194,-0.9709987781161659
21,232,3,53,50,1,8965.785,14,1176.3,MORE,-400,4328,3928,7,2,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-1.4004244385780742,3.1383628455651364
21,233,45,122,110,0,1657.8229999999999,54,1038.049,MORE,-520,970,450,6,1,-12.0,-1.1248901528093853,12.0,0.5238227218271837,0.3887789963899207,-1.2151323587456513
21,234,38,67,80,1,4773.458,54,1002.345,MORE,784,1756,2540,5,1,13.0,1.218630998876834,13.0,0.6984302957695783,0.3887789963899207,0.6409120529361335
21,235,38,80,67,0,1700.826,64,790.1060000000001,MORE,-492,1014,522,2,1,-13.0,-1.218630998876834,13.0,0.6984302957695783,0.8360798551319194,-1.189514634642683
21,236,36,70,80,1,1956.149,50,1364.26,MORE,-100,1068,968,5,2,10.0,0.9374084606744877,10.0,0.17460757394239457,0.20985865289312122,-1.0374137539798878
21,237,45,110,122,1,2339.862,84,852.632,MORE,642,964,1606,2,2,12.0,1.1248901528093853,12.0,0.5238227218271837,1.7306815726159168,-0.8088284513562964
21,238,42,110,115,1,2296.298,74,1862.3129999999999,MORE,928,1168,2096,3,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,1.2833807138739182,-0.834780374078472
21,239,41,110,112,1,2008.652,74,1301.031,MORE,264,750,1014,5,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,1.2833807138739182,-1.0061366949705592
21,240,53,110,103,0,3618.1079999999997,60,1601.589,MORE,206,1654,1860,7,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,0.6571595116351199,-0.047352429596817076
22,1,49,110,131,1,4537.9929999999995,70,3246.5159999999996,MORE,1724,1238,2962,0,0,21.0,1.9685577674164243,21.0,2.095290887308735,1.3445878475787776,0.8845570589561996
22,2,13,47,50,1,2586.9629999999997,80,1570.013,MORE,652,662,1314,0,0,3.0,0.28122253820234633,3.0,-1.0476454436543674,1.8990570630751806,-0.17964329646194613
22,3,16,50,44,1,3177.974,60,1273.395,MORE,1274,906,2180,0,0,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,0.7901186320823744,0.1427269983341532
22,4,7,57,50,0,1960.35,50,1549.136,MORE,-1128,1826,698,0,0,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,0.23564941658597133,-0.52143290364873
22,5,18,42,50,1,1274.41,90,1106.202,MORE,692,268,960,0,0,8.0,0.7499267685395902,8.0,-0.17460757394239457,2.4535262785715837,-0.8955827587486118
22,6,51,108,110,0,1644.567,30,1791.91,MORE,-1090,1630,540,0,0,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.8732890144068349,-0.6936785281829545
22,7,31,78,80,1,3871.098,50,1624.638,MORE,304,1798,2102,0,0,2.0,0.18748169213489754,2.0,-1.2222530175967619,0.23564941658597133,0.5207954068921182
22,8,58,110,92,0,3338.173,50,1354.6879999999999,MORE,-1780,2744,964,0,0,-18.0,-1.687335229214078,18.0,1.571468165481551,0.23564941658597133,0.23010844953563706
22,9,12,50,48,0,2504.4179999999997,60,408.624,MORE,-596,1510,914,0,0,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,0.7901186320823744,-0.2246679338780755
22,10,54,110,101,0,2644.842,70,2774.653,MORE,-644,1552,908,0,0,-9.0,-0.843667614607039,9.0,0.0,1.3445878475787776,-0.1480728683438512
22,11,14,46,50,1,2817.4840000000004,40,1420.629,MORE,1140,818,1958,0,0,4.0,0.3749633842697951,4.0,-0.8730378697119728,-0.3188197989104318,-0.053904312370800914
22,12,22,80,83,1,3032.704,70,1067.13,MORE,1260,904,2164,0,0,3.0,0.28122253820234633,3.0,-1.0476454436543674,1.3445878475787776,0.06348865467383326
22,13,6,50,56,1,2405.77,50,2548.558,MORE,752,730,1482,0,0,6.0,0.5624450764046927,6.0,-0.5238227218271837,0.23564941658597133,-0.2784760437796605
22,14,13,50,47,1,3382.3779999999997,40,1666.152,MORE,212,1394,1606,0,0,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-0.3188197989104318,0.2542203169652817
22,15,46,110,124,1,2201.455,60,919.3639999999999,MORE,512,720,1232,0,0,14.0,1.3123718449442827,14.0,0.8730378697119728,0.7901186320823744,-0.3899208168570906
22,16,27,91,80,0,1647.6070000000002,40,3452.002,MORE,-822,1292,470,0,0,-11.0,-1.0311493067419364,11.0,0.34921514788478913,-0.3188197989104318,-0.6920203429779749
22,17,40,64,80,1,4088.6009999999997,40,2717.131,MORE,216,2182,2398,0,0,16.0,1.4998535370791803,16.0,1.2222530175967619,-0.3188197989104318,0.639433649207466
22,18,22,83,80,1,13138.447,60,1860.1,MORE,1802,4828,6630,0,0,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,0.7901186320823744,5.57572336780712
22,19,54,101,110,0,1937.2220000000002,70,1110.566,MORE,-584,1166,582,0,0,9.0,0.843667614607039,9.0,0.0,1.3445878475787776,-0.5340482021424029
22,20,6,56,50,1,1213.214,90,1690.661,MORE,1138,366,1504,0,0,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,2.4535262785715837,-0.9289624632893769
22,21,18,50,42,1,1389.5079999999998,50,2091.261,MORE,590,382,972,0,0,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,0.23564941658597133,-0.8328019032477137
22,22,43,110,117,1,3259.071,50,1801.941,MORE,432,1322,1754,0,0,7.0,0.6561859224721414,7.0,-0.34921514788478913,0.23564941658597133,0.186961815955279
22,23,32,77,80,1,1555.1729999999998,70,1299.765,MORE,672,400,1072,0,0,3.0,0.28122253820234633,3.0,-1.0476454436543674,1.3445878475787776,-0.7424389914112236
22,24,27,80,91,1,5069.976,50,1390.35,MORE,428,2036,2464,0,0,11.0,1.0311493067419364,11.0,0.34921514788478913,0.23564941658597133,1.1747301970814004
22,25,16,44,50,1,1336.3129999999999,50,3284.991,MORE,616,330,946,0,0,6.0,0.5624450764046927,6.0,-0.5238227218271837,0.23564941658597133,-0.8618174170565571
22,26,7,50,57,1,1182.444,80,2358.155,MORE,336,386,722,0,0,7.0,0.6561859224721414,7.0,-0.34921514788478913,1.8990570630751806,-0.9457461339331991
22,27,14,50,46,1,1338.95,90,1065.634,MORE,1082,364,1446,0,0,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,2.4535262785715837,-0.8603790504823693
22,28,51,110,108,0,1862.513,70,1229.999,MORE,-768,1350,582,0,0,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,1.3445878475787776,-0.5747986490104338
22,29,50,133,110,0,2617.658,60,1839.808,MORE,-576,1536,960,0,0,-23.0,-2.1560394595513217,23.0,2.4445060351935237,0.7901186320823744,-0.16290053499258908
22,30,49,131,110,1,4142.725,40,2182.558,MORE,-402,2520,2118,0,0,-21.0,-1.9685577674164243,21.0,2.095290887308735,-0.3188197989104318,0.6689558913240158
22,31,47,126,110,1,1432.219,70,1293.4189999999999,MORE,642,364,1006,0,0,-16.0,-1.4998535370791803,16.0,1.2222530175967619,1.3445878475787776,-0.809504946573411
22,32,50,110,133,1,3548.336,50,1366.234,MORE,1534,810,2344,0,0,23.0,2.1560394595513217,23.0,2.4445060351935237,0.23564941658597133,0.3447430473100146
22,33,47,110,126,1,2776.5429999999997,70,1450.8210000000001,MORE,682,1220,1902,0,0,16.0,1.4998535370791803,16.0,1.2222530175967619,1.3445878475787776,-0.07623581252773087
22,34,12,48,50,1,4499.653,30,1680.095,MORE,686,1972,2658,0,0,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.8732890144068349,0.8636442889697146
22,35,32,80,77,1,2747.788,60,1649.9679999999998,MORE,-262,1320,1058,0,0,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,0.7901186320823744,-0.09192039001759464
22,36,43,117,110,0,2167.218,80,946.0089999999999,MORE,-482,1204,722,0,0,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,1.8990570630751806,-0.4085955822725128
22,37,40,80,64,0,4105.584,60,1653.9560000000001,MORE,-850,2302,1452,0,0,-16.0,-1.4998535370791803,16.0,1.2222530175967619,0.7901186320823744,0.6486971226733103
22,38,31,80,78,1,2361.564,40,1975.729,MORE,436,1082,1518,0,0,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-0.3188197989104318,-0.3025884566649645
22,39,46,124,110,0,1730.479,80,852.6080000000001,MORE,-750,1208,458,0,0,-14.0,-1.3123718449442827,14.0,0.8730378697119728,1.8990570630751806,-0.6468173415611784
22,40,58,92,110,1,2481.226,60,1204.994,NEXTLESS,-2366,3762,1396,0,0,18.0,1.687335229214078,18.0,1.571468165481551,0.7901186320823744,-0.2373181415339586
22,41,49,110,131,0,2639.1209999999996,60,2346.203,LESS,-1034,1804,770,0,0,21.0,1.9685577674164243,21.0,2.095290887308735,0.7901186320823744,-0.15119342017203793
22,42,13,47,50,1,3490.4179999999997,40,1839.1889999999999,LESS,134,1458,1592,3,2,3.0,0.28122253820234633,3.0,-1.0476454436543674,-0.3188197989104318,0.313151346421198
22,43,16,50,44,1,3392.99,60,2237.885,LESS,872,1208,2080,3,2,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,0.7901186320823744,0.26000869242424285
22,44,7,57,50,1,2362.167,50,2778.9970000000003,LESS,610,830,1440,3,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,0.23564941658597133,-0.30225954690226625
22,45,18,42,50,0,7480.396,30,2342.487,LESS,-938,3220,2282,2,1,8.0,0.7499267685395902,8.0,-0.17460757394239457,-0.8732890144068349,2.489507427932288
22,46,51,108,110,0,4304.928,30,959.45,LESS,994,1424,2418,1,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.8732890144068349,0.7574304356672033
22,47,31,78,80,0,1333.4129999999998,70,1066.6960000000001,LESS,-452,842,390,2,1,2.0,0.18748169213489754,2.0,-1.2222530175967619,1.3445878475787776,-0.8633992384692022
22,48,58,110,92,1,1699.346,50,1136.87,LESS,374,540,914,4,1,-18.0,-1.687335229214078,18.0,1.571468165481551,0.23564941658597133,-0.663799012609411
22,49,12,50,48,0,1330.119,40,1302.753,LESS,-460,856,396,4,1,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-0.3188197989104318,-0.865195969411703
22,50,54,110,101,1,1991.9379999999999,40,1605.6989999999998,LESS,416,644,1060,4,1,-9.0,-0.843667614607039,9.0,0.0,-0.3188197989104318,-0.5042030502754099
22,51,14,46,50,0,2734.698,30,1120.65,LESS,-94,1226,1132,2,1,4.0,0.3749633842697951,4.0,-0.8730378697119728,-0.8732890144068349,-0.09906040460087817
22,52,22,80,83,0,5612.598000000001,60,1140.702,LESS,66,2426,2492,3,2,3.0,0.28122253820234633,3.0,-1.0476454436543674,0.7901186320823744,1.470706437968371
22,53,6,50,56,1,3874.5690000000004,60,1039.634,LESS,950,1240,2190,3,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,0.7901186320823744,0.5226886834863563
22,54,13,50,47,1,5428.564,30,908.975,LESS,2224,1300,3524,3,2,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-0.8732890144068349,1.370324051121924
22,55,46,110,124,0,2538.8289999999997,30,1212.215,LESS,-512,1476,964,5,2,14.0,1.3123718449442827,14.0,0.8730378697119728,-0.8732890144068349,-0.20589825917789464
22,56,27,91,80,0,3955.248,30,3813.9309999999996,LESS,-222,1946,1724,3,2,-11.0,-1.0311493067419364,11.0,0.34921514788478913,-0.8732890144068349,0.5666955006417976
22,57,40,64,80,0,2049.666,50,1751.7720000000002,LESS,-554,1322,768,2,1,16.0,1.4998535370791803,16.0,1.2222530175967619,0.23564941658597133,-0.4727149859619043
22,58,22,83,80,1,5041.603,50,1275.494,LESS,1830,1426,3256,3,1,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,0.23564941658597133,1.1592539836534785
22,59,54,101,110,1,7011.9890000000005,50,1332.408,LESS,2504,1904,4408,8,2,9.0,0.843667614607039,9.0,0.0,0.23564941658597133,2.23401217881754
22,60,6,56,50,0,3595.792,40,1299.503,LESS,370,1538,1908,2,1,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,-0.3188197989104318,0.37062819108879996
22,61,18,50,42,0,3932.313,50,1661.3729999999998,LESS,832,1222,2054,1,2,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,0.23564941658597133,0.5541854750904145
22,62,43,110,117,0,2984.2259999999997,30,911.9069999999999,LESS,220,1292,1512,1,2,7.0,0.6561859224721414,7.0,-0.34921514788478913,-0.8732890144068349,0.03704605521100545
22,63,32,77,80,0,8796.809000000001,40,1426.425,LESS,-1236,4620,3384,3,2,3.0,0.28122253820234633,3.0,-1.0476454436543674,-0.3188197989104318,3.20755234906475
22,64,27,80,91,0,3577.7459999999996,20,3608.196,LESS,-584,1870,1286,1,2,11.0,1.0311493067419364,11.0,0.34921514788478913,-1.427758229903238,0.3607848982568724
22,65,16,44,50,0,3110.577,40,1635.379,LESS,-1456,2422,966,3,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,-0.3188197989104318,0.1059649232486257
22,66,7,50,57,0,3619.1059999999998,30,1334.3210000000001,LESS,-184,1386,1202,1,2,7.0,0.6561859224721414,7.0,-0.34921514788478913,-0.8732890144068349,0.38334494433514626
22,67,14,50,46,0,3170.632,40,1404.34,LESS,-42,1368,1326,1,2,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,-0.3188197989104318,0.13872226288186382
22,68,51,110,108,0,8489.945,40,1693.886,LESS,-12,3814,3802,1,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-0.3188197989104318,3.040171643557897
22,69,50,133,110,0,5555.579000000001,20,957.078,LESS,-130,2906,2776,2,1,-23.0,-2.1560394595513217,23.0,2.4445060351935237,-1.427758229903238,1.4396051017174747
22,70,49,131,110,1,4811.767,50,1741.2879999999998,LESS,2940,836,3776,4,1,-21.0,-1.9685577674164243,21.0,2.095290887308735,0.23564941658597133,1.0338886366891133
22,71,47,126,110,1,5486.553000000001,30,1343.0020000000002,LESS,2540,1242,3782,6,1,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-0.8732890144068349,1.4019544793625678
22,72,50,110,133,0,3947.9179999999997,20,1303.1019999999999,LESS,638,1650,2288,1,2,23.0,2.1560394595513217,23.0,2.4445060351935237,-1.427758229903238,0.5626973106574228
22,73,47,110,126,0,3060.958,70,428.675,LESS,-420,1720,1300,3,2,16.0,1.4998535370791803,16.0,1.2222530175967619,1.3445878475787776,0.078899958878271
22,74,12,48,50,0,3290.5879999999997,40,1715.911,LESS,236,1472,1708,3,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.3188197989104318,0.20415294197677225
22,75,32,80,77,0,4984.029,20,1103.285,LESS,944,2112,3056,4,1,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-1.427758229903238,1.1278499195115412
22,76,43,117,110,0,2396.927,30,1533.746,LESS,-692,1496,804,3,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,-0.8732890144068349,-0.28329950817690835
22,77,40,80,64,0,3058.8459999999995,30,2212.065,LESS,-1078,2022,944,2,1,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-0.8732890144068349,0.07774795652533759
22,78,31,80,78,1,1775.493,20,1708.2420000000002,LESS,516,676,1192,4,1,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-1.427758229903238,-0.622264200502972
22,79,46,124,110,1,1901.146,10,1293.437,LESS,-878,1628,750,3,1,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-1.9822274453996411,-0.5537260605157057
22,80,58,92,110,0,4069.328,20,1564.868,NEXTMORE,-1070,3396,2326,2,1,18.0,1.687335229214078,18.0,1.571468165481551,-1.427758229903238,0.6289210822812916
22,81,48,128,110,1,2832.425,20,1239.022,MORE,-1436,2356,920,3,1,-18.0,-1.687335229214078,18.0,1.571468165481551,-1.427758229903238,-0.045754659361722724
22,82,8,50,58,1,1245.847,80,1671.621,MORE,550,370,920,3,1,8.0,0.7499267685395902,8.0,-0.17460757394239457,1.8990570630751806,-0.9111626087518453
22,83,4,54,50,1,5351.723000000001,10,1092.806,MORE,1186,2024,3210,3,1,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,-1.9822274453996411,1.3284106927877697
22,84,37,80,69,0,2878.054,10,2027.6860000000001,MORE,-974,2036,1062,5,2,-11.0,-1.0311493067419364,11.0,0.34921514788478913,-1.9822274453996411,-0.02086606307290376
22,85,52,105,110,0,5010.351,10,828.1510000000001,MORE,-1446,3212,1766,3,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,-1.9822274453996411,1.1422074033817613
22,86,5,55,50,0,1722.535,20,1205.2169999999999,MORE,-878,1284,406,4,1,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-1.427758229903238,-0.6511504413205064
22,87,30,96,80,0,3481.955,50,3012.848,MORE,-1650,2756,1106,4,1,-16.0,-1.4998535370791803,16.0,1.2222530175967619,0.23564941658597133,0.30853515517457236
22,88,33,80,75,0,3005.074,50,1203.5739999999998,MORE,1030,1136,2166,2,1,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,0.23564941658597133,0.04841771480094382
22,89,48,110,128,1,2443.694,60,1315.171,MORE,26,1146,1172,3,2,18.0,1.687335229214078,18.0,1.571468165481551,0.7901186320823744,-0.25779018334754117
22,90,9,59,50,1,1336.9579999999999,50,1300.486,MORE,756,290,1046,2,1,-9.0,-0.843667614607039,9.0,0.0,0.23564941658597133,-0.8614655981561585
22,91,44,110,119,1,1867.874,70,1688.1229999999998,MORE,90,864,954,3,2,9.0,0.843667614607039,9.0,0.0,1.3445878475787776,-0.5718744612196788
22,92,2,52,50,0,2857.047,50,1399.059,MORE,-346,1490,1144,4,1,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,0.23564941658597133,-0.03232445011270789
22,93,8,58,50,1,1027.907,70,1590.191,MORE,328,320,648,5,1,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,1.3445878475787776,-1.030039215190409
22,94,44,119,110,0,2047.906,50,1366.3770000000002,MORE,-358,1118,760,5,2,-9.0,-0.843667614607039,9.0,0.0,0.23564941658597133,-0.47367498792268203
22,95,34,74,80,1,2419.123,40,1667.6689999999999,MORE,1360,800,2160,5,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,-0.3188197989104318,-0.2711925743579199
22,96,24,86,80,1,1235.95,70,1497.2279999999998,MORE,740,338,1078,4,1,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,1.3445878475787776,-0.9165609834142407
22,97,39,66,80,1,1568.838,40,2995.934,MORE,106,914,1020,2,1,14.0,1.3123718449442827,14.0,0.8730378697119728,-0.3188197989104318,-0.7349853398237087
22,98,9,50,59,1,3832.7690000000002,40,1208.2160000000001,MORE,34,1694,1728,2,1,9.0,0.843667614607039,9.0,0.0,-0.3188197989104318,0.49988863691788804
22,99,57,94,110,1,4459.9890000000005,40,1516.1860000000001,MORE,842,1764,2606,5,2,16.0,1.4998535370791803,16.0,1.2222530175967619,-0.3188197989104318,0.8420093356900089
22,100,60,110,87,0,1727.036,40,1651.41,MORE,-998,1416,418,7,2,-23.0,-2.1560394595513217,23.0,2.4445060351935237,-0.3188197989104318,-0.6486953453969496
