,parcode,trial,rt,choice,item_left,item_right
448,4,88,1644.716,-1,93,83
449,4,89,5217.47,1,85,93
450,4,90,7844.831999999998,1,93,103
451,4,91,1715.8470000000002,-1,93,80
452,4,92,2732.0370000000007,-1,91,93
453,4,93,19264.999,-1,123,132
454,4,94,2416.989,-1,77,63
455,4,95,17362.41,-1,93,88
456,4,96,8393.032,1,113,123
457,4,97,4098.332,-1,132,123
458,4,98,10515.086,-1,63,77
459,4,99,31663.561,-1,101,93
460,4,100,13825.959,-1,124,123
461,4,101,3532.394,-1,130,123
462,4,102,6932.071999999999,-1,122,123
463,4,103,4322.377,-1,61,63
464,4,104,1712.77,-1,133,123
465,4,105,8741.851999999999,-1,123,122
466,4,106,18617.121,-1,88,93
467,4,107,7029.46,-1,123,124
468,4,108,17355.536,-1,123,130
469,4,109,1770.037,-1,93,91
470,4,110,5798.199000000001,-1,123,113
471,4,111,2808.845,-1,120,123
472,4,112,8212.237,1,51,63
473,4,113,2293.854,-1,106,93
474,4,114,8415.61,1,93,106
475,4,115,2697.0170000000007,-1,103,93
476,4,116,2157.263,-1,63,51
477,4,117,2450.887,-1,63,58
478,4,118,3564.241,-1,63,61
479,4,119,2070.507,-1,63,70
480,5,0,7222.438,-1,63,42
481,5,1,4765.239000000001,-1,126,123
482,5,2,3295.646,1,123,129
483,5,3,2944.05,1,116,123
484,5,4,4044.965,-1,131,123
485,5,5,5083.667,1,65,63
486,5,6,2478.845,-1,95,93
487,5,7,6831.774,-1,63,81
488,5,8,7215.97,-1,123,125
489,5,9,7304.288,-1,63,72
490,5,10,7185.6,1,127,123
491,5,11,9791.269,1,93,90
492,5,12,5181.088,-1,123,117
493,5,13,6220.18,1,123,126
494,5,14,4647.5920000000015,-1,63,49
495,5,15,8988.713,-1,82,93
496,5,16,3464.902,-1,109,93
497,5,17,10276.159,-1,90,93
498,5,18,5499.503000000002,-1,72,63
499,5,19,6396.53,1,117,123
500,5,20,3607.382,-1,123,131
501,5,21,4718.766,-1,63,56
502,5,22,6240.307,-1,96,93
503,5,23,3710.405,-1,93,82
504,5,24,4812.778,-1,129,123
505,5,25,3689.549,-1,123,116
506,5,26,7967.58,-1,123,127
507,5,27,6837.9659999999985,1,63,65
508,5,28,3779.256,1,40,63
509,5,29,3215.512,1,42,63
510,5,30,3665.191,1,47,63
511,5,31,6854.611999999999,-1,63,40
512,5,32,4058.527,-1,63,47
513,5,33,9497.24,-1,125,123
514,5,34,5471.917,-1,93,96
515,5,35,2581.39,1,56,63
516,5,36,2750.297,1,93,109
517,5,37,6351.305,-1,93,95
518,5,38,1710.409,1,49,63
519,5,39,5981.896,-1,81,63
520,5,40,4242.301,1,45,63
521,5,41,6513.653,-1,123,115
522,5,42,4276.049,1,119,123
523,5,43,4416.106,1,93,104
524,5,44,3549.203,-1,68,63
525,5,45,5117.803,-1,118,123
526,5,46,10385.769,-1,77,93
527,5,47,5970.382,1,93,98
528,5,48,4631.856,-1,63,45
529,5,49,3194.466,1,114,123
530,5,50,3151.831,-1,63,54
531,5,51,5548.877,-1,121,123
532,5,52,5032.219,-1,115,123
533,5,53,11801.06,-1,54,63
534,5,54,2841.384,-1,99,93
535,5,55,6339.8669999999975,1,87,93
536,5,56,3893.338,-1,107,93
537,5,57,1974.536,-1,123,114
538,5,58,1955.173,-1,79,63
539,5,59,4986.021,1,63,86
540,5,60,11520.602,1,98,93
541,5,61,4560.314,1,123,128
542,5,62,3483.968,-1,84,63
543,5,63,1815.661,-1,93,79
544,5,64,2644.911,1,63,75
545,5,65,5958.765,1,79,93
546,5,66,3971.287,-1,63,79
547,5,67,4262.166,-1,93,107
548,5,68,4680.479,1,123,119
549,5,69,2555.67,1,75,63
550,5,70,4514.502,1,123,121
551,5,71,4200.33,-1,63,84
552,5,72,3215.42,1,86,63
553,5,73,5822.605,-1,63,68
554,5,74,7330.5480000000025,1,93,77
555,5,75,4100.559,1,93,87
556,5,76,4450.724,1,123,118
557,5,77,7381.719,1,93,99
558,5,78,4154.848,1,128,123
559,5,79,7643.315,1,104,93
560,5,80,4333.5,-1,123,120
561,5,81,7113.265,-1,123,133
562,5,82,2821.7990000000004,-1,93,85
563,5,83,6692.084,-1,58,63
564,5,84,5363.299,1,70,63
565,5,85,7395.46,1,83,93
566,5,86,7097.294,-1,93,101
567,5,87,4372.559,1,80,93
568,5,88,5583.156999999997,-1,93,83
569,5,89,4584.432,1,85,93
570,5,90,5412.8780000000015,-1,93,103
571,5,91,2244.948,-1,93,80
572,5,92,5185.66,1,91,93
573,5,93,2717.711,1,123,132
574,5,94,7714.071,-1,77,63
575,5,95,8222.693000000001,-1,93,88
576,5,96,7420.130999999998,-1,113,123
577,5,97,10990.016,-1,132,123
578,5,98,4468.544,1,63,77
579,5,99,2355.682,1,101,93
580,5,100,4612.005,1,124,123
581,5,101,9865.907,-1,130,123
582,5,102,3959.668,1,122,123
583,5,103,11031.357,1,61,63
584,5,104,2095.772,-1,133,123
585,5,105,3203.825,-1,123,122
586,5,106,4205.344,1,88,93
587,5,107,5260.121,-1,123,124
588,5,108,3668.326,-1,123,130
589,5,109,5770.312,1,93,91
590,5,110,3339.557,-1,123,113
591,5,111,13106.934,1,120,123
592,5,112,2748.2490000000007,1,51,63
593,5,113,2600.832000000001,1,106,93
594,5,114,7194.944,-1,93,106
595,5,115,6219.534000000002,-1,103,93
596,5,116,6192.639,-1,63,51
597,5,117,4581.567,1,63,58
598,5,118,3802.61,-1,63,61
599,5,119,5948.0819999999985,1,63,70
600,6,0,2260.55,-1,63,42
601,6,1,1843.156,-1,126,123
602,6,2,2730.824,-1,123,129
603,6,3,2591.599,1,116,123
604,6,4,2012.687,-1,131,123
605,6,5,4287.015,1,65,63
606,6,6,5723.241,1,95,93
607,6,7,2819.185,1,63,81
608,6,8,2436.317,-1,123,125
609,6,9,2697.941,-1,63,72
610,6,10,1706.21,-1,127,123
611,6,11,2821.937,-1,93,90
612,6,12,2177.331,-1,123,117
613,6,13,3235.244,-1,123,126
614,6,14,2865.366,-1,63,49
615,6,15,2002.322,-1,82,93
616,6,16,1829.599,-1,109,93
617,6,17,1772.886,1,90,93
618,6,18,2618.333,-1,72,63
619,6,19,5072.362,1,117,123
620,6,20,2568.139,1,123,131
621,6,21,2989.604000000001,-1,63,56
622,6,22,1675.984,-1,96,93
623,6,23,3503.513,-1,93,82
624,6,24,2771.247000000001,-1,129,123
625,6,25,2388.186,-1,123,116
626,6,26,3945.564,1,123,127
627,6,27,3299.362,1,63,65
628,6,28,1688.906,1,40,63
629,6,29,2604.156,1,42,63
630,6,30,1623.296,1,47,63
631,6,31,3169.172,-1,63,40
632,6,32,2024.944,-1,63,47
633,6,33,2595.24,-1,125,123
634,6,34,3293.758,1,93,96
635,6,35,3866.424,1,56,63
636,6,36,2417.686,1,93,109
637,6,37,1925.797,-1,93,95
638,6,38,2135.408,1,49,63
639,6,39,2478.857,-1,81,63
640,6,40,2425.369,1,45,63
641,6,41,1891.933,-1,123,115
642,6,42,2044.302,-1,119,123
643,6,43,2331.542,1,93,104
644,6,44,4785.945,1,68,63
645,6,45,1920.198,-1,118,123
646,6,46,1467.219,1,77,93
647,6,47,3917.63,1,93,98
648,6,48,1610.102,-1,63,45
649,6,49,3836.994,1,114,123
650,6,50,2354.648,1,63,54
651,6,51,3061.2990000000004,-1,121,123
652,6,52,3584.885,1,115,123
653,6,53,1484.713,-1,54,63
654,6,54,1891.344,-1,99,93
655,6,55,1606.882,-1,87,93
656,6,56,1277.719,-1,107,93
657,6,57,1658.101,-1,123,114
658,6,58,2822.017000000001,-1,79,63
659,6,59,2684.756,1,63,86
660,6,60,1676.987,-1,98,93
661,6,61,1805.868,-1,123,128
662,6,62,1671.542,-1,84,63
663,6,63,1571.427,-1,93,79
664,6,64,2280.73,1,63,75
665,6,65,3221.795,1,79,93
666,6,66,2407.991,1,63,79
667,6,67,2997.993,1,93,107
668,6,68,1780.76,-1,123,119
669,6,69,2413.601,1,75,63
670,6,70,5177.366,-1,123,121
671,6,71,2263.326,1,63,84
672,6,72,2444.753,-1,86,63
673,6,73,3962.399,-1,63,68
674,6,74,1620.34,-1,93,77
675,6,75,1457.779,-1,93,87
676,6,76,2387.043,-1,123,118
677,6,77,2361.97,-1,93,99
678,6,78,2214.81,1,128,123
679,6,79,1816.238,-1,104,93
680,6,80,1731.005,-1,123,120
681,6,81,2851.458,1,123,133
682,6,82,2398.445,1,93,85
683,6,83,1463.681,1,58,63
684,6,84,2014.43,-1,70,63
685,6,85,2120.2,1,83,93
686,6,86,1590.71,-1,93,101
687,6,87,3189.212,1,80,93
688,6,88,1438.044,-1,93,83
689,6,89,1940.528,-1,85,93
690,6,90,4441.81,-1,93,103
691,6,91,1528.134,-1,93,80
692,6,92,1431.446,-1,91,93
693,6,93,1663.206,-1,123,132
694,6,94,1442.37,-1,77,63
695,6,95,2646.513,-1,93,88
696,6,96,3014.756,1,113,123
697,6,97,1225.74,-1,132,123
698,6,98,2014.943,1,63,77
699,6,99,1310.065,-1,101,93
700,6,100,3393.889,1,124,123
701,6,101,1245.218,-1,130,123
702,6,102,1462.408,-1,122,123
703,6,103,1597.046,-1,61,63
704,6,104,1587.007,-1,133,123
705,6,105,1592.751,-1,123,122
706,6,106,4144.806,1,88,93
707,6,107,1656.356,-1,123,124
708,6,108,1462.895,-1,123,130
709,6,109,1550.981,-1,93,91
