name,parcode,trial,fix_item,fix_time,rt,block
P38,17,132,2,342.0,6289.553000000001,LESS
P38,17,132,2,334.0,6289.553000000001,LESS
P38,17,132,2,450.0,6289.553000000001,LESS
P38,17,132,2,220.0,6289.553000000001,LESS
P38,17,132,2,236.0,6289.553000000001,LESS
P38,17,132,2,156.0,6289.553000000001,LESS
P38,17,132,2,216.0,6289.553000000001,LESS
P38,17,132,2,290.0,6289.553000000001,LESS
P38,17,132,1,614.0,6289.553000000001,LESS
P38,17,132,1,510.0,6289.553000000001,LESS
P38,17,132,1,380.0,6289.553000000001,LESS
P38,17,132,2,432.0,6289.553000000001,LESS
P38,17,132,2,731.5530000000008,6289.553000000001,LESS
P38,17,133,0,34.0,4868.5740000000005,LESS
P38,17,133,1,246.0,4868.5740000000005,LESS
P38,17,133,1,346.0,4868.5740000000005,LESS
P38,17,133,0,338.0,4868.5740000000005,LESS
P38,17,133,1,308.0,4868.5740000000005,LESS
P38,17,133,1,202.0,4868.5740000000005,LESS
P38,17,133,0,72.0,4868.5740000000005,LESS
P38,17,133,2,242.0,4868.5740000000005,LESS
P38,17,133,2,458.0,4868.5740000000005,LESS
P38,17,133,0,318.0,4868.5740000000005,LESS
P38,17,133,0,274.0,4868.5740000000005,LESS
P38,17,133,0,162.0,4868.5740000000005,LESS
P38,17,133,2,222.0,4868.5740000000005,LESS
P38,17,133,2,228.0,4868.5740000000005,LESS
P38,17,133,2,112.0,4868.5740000000005,LESS
P38,17,133,1,540.0,4868.5740000000005,LESS
P38,17,133,1,428.0,4868.5740000000005,LESS
P38,17,133,2,338.5740000000005,4868.5740000000005,LESS
P38,17,134,0,191.0,5237.417,LESS
P38,17,134,0,206.0,5237.417,LESS
P38,17,134,1,242.0,5237.417,LESS
P38,17,134,1,278.0,5237.417,LESS
P38,17,134,1,282.0,5237.417,LESS
P38,17,134,1,220.0,5237.417,LESS
P38,17,134,1,338.0,5237.417,LESS
P38,17,134,1,620.0,5237.417,LESS
P38,17,134,2,264.0,5237.417,LESS
P38,17,134,2,406.0,5237.417,LESS
P38,17,134,2,294.0,5237.417,LESS
P38,17,134,2,368.0,5237.417,LESS
P38,17,134,2,232.0,5237.417,LESS
P38,17,134,2,216.0,5237.417,LESS
P38,17,134,2,86.0,5237.417,LESS
P38,17,134,1,258.0,5237.417,LESS
P38,17,134,1,674.0,5237.417,LESS
P38,17,134,0,62.41700000000037,5237.417,LESS
P38,17,135,0,148.0,5083.344,LESS
P38,17,135,1,138.0,5083.344,LESS
P38,17,135,1,630.0,5083.344,LESS
P38,17,135,1,448.0,5083.344,LESS
P38,17,135,1,368.0,5083.344,LESS
P38,17,135,1,466.0,5083.344,LESS
P38,17,135,2,260.0,5083.344,LESS
P38,17,135,2,304.0,5083.344,LESS
P38,17,135,2,394.0,5083.344,LESS
P38,17,135,2,336.0,5083.344,LESS
P38,17,135,2,254.0,5083.344,LESS
P38,17,135,2,128.0,5083.344,LESS
P38,17,135,1,514.0,5083.344,LESS
P38,17,135,1,292.0,5083.344,LESS
P38,17,135,2,403.34400000000005,5083.344,LESS
P38,17,136,3,220.0,5083.344,LESS
P38,17,136,1,78.0,5152.319,LESS
P38,17,136,1,200.0,5152.319,LESS
P38,17,136,1,324.0,5152.319,LESS
P38,17,136,1,260.0,5152.319,LESS
P38,17,136,1,410.0,5152.319,LESS
P38,17,136,1,540.0,5152.319,LESS
P38,17,136,1,238.0,5152.319,LESS
P38,17,136,1,132.0,5152.319,LESS
P38,17,136,2,634.0,5152.319,LESS
P38,17,136,2,272.0,5152.319,LESS
P38,17,136,2,204.0,5152.319,LESS
P38,17,136,2,320.0,5152.319,LESS
P38,17,136,2,224.0,5152.319,LESS
P38,17,136,2,258.0,5152.319,LESS
P38,17,136,1,838.3190000000004,5152.319,LESS
P38,17,137,0,169.0,5295.773,LESS
P38,17,137,1,226.0,5295.773,LESS
P38,17,137,1,290.0,5295.773,LESS
P38,17,137,1,404.0,5295.773,LESS
P38,17,137,1,478.0,5295.773,LESS
P38,17,137,1,170.0,5295.773,LESS
P38,17,137,2,370.0,5295.773,LESS
P38,17,137,2,282.0,5295.773,LESS
P38,17,137,2,512.0,5295.773,LESS
P38,17,137,2,312.0,5295.773,LESS
P38,17,137,2,294.0,5295.773,LESS
P38,17,137,1,798.0,5295.773,LESS
P38,17,137,1,202.0,5295.773,LESS
P38,17,137,1,228.0,5295.773,LESS
P38,17,137,2,560.7730000000001,5295.773,LESS
P38,17,138,0,38.0,5441.379,LESS
P38,17,138,0,128.0,5441.379,LESS
P38,17,138,1,518.0,5441.379,LESS
P38,17,138,1,316.0,5441.379,LESS
P38,17,138,1,322.0,5441.379,LESS
P38,17,138,1,250.0,5441.379,LESS
P38,17,138,2,326.0,5441.379,LESS
P38,17,138,2,244.0,5441.379,LESS
P38,17,138,2,290.0,5441.379,LESS
P38,17,138,0,314.0,5441.379,LESS
P38,17,138,2,368.0,5441.379,LESS
P38,17,138,2,152.0,5441.379,LESS
P38,17,138,1,368.0,5441.379,LESS
P38,17,138,1,316.0,5441.379,LESS
P38,17,138,0,590.0,5441.379,LESS
P38,17,138,1,194.0,5441.379,LESS
P38,17,138,1,334.0,5441.379,LESS
P38,17,138,2,373.3789999999999,5441.379,LESS
P38,17,139,0,168.0,6426.097,LESS
P38,17,139,1,312.0,6426.097,LESS
P38,17,139,1,508.0,6426.097,LESS
P38,17,139,1,610.0,6426.097,LESS
P38,17,139,0,164.0,6426.097,LESS
P38,17,139,0,770.0,6426.097,LESS
P38,17,139,2,874.0,6426.097,LESS
P38,17,139,2,738.0,6426.097,LESS
P38,17,139,2,614.0,6426.097,LESS
P38,17,139,2,188.0,6426.097,LESS
P38,17,139,1,766.0,6426.097,LESS
P38,17,139,1,166.0,6426.097,LESS
P38,17,139,2,368.0,6426.097,LESS
P38,17,139,2,180.09699999999975,6426.097,LESS
P38,17,140,0,39.0,5147.4890000000005,LESS
P38,17,140,1,548.0,5147.4890000000005,LESS
P38,17,140,0,346.0,5147.4890000000005,LESS
P38,17,140,1,266.0,5147.4890000000005,LESS
P38,17,140,1,400.0,5147.4890000000005,LESS
P38,17,140,1,146.0,5147.4890000000005,LESS
P38,17,140,2,438.0,5147.4890000000005,LESS
P38,17,140,2,318.0,5147.4890000000005,LESS
P38,17,140,0,356.0,5147.4890000000005,LESS
P38,17,140,2,422.0,5147.4890000000005,LESS
P38,17,140,2,258.0,5147.4890000000005,LESS
P38,17,140,0,290.0,5147.4890000000005,LESS
P38,17,140,2,276.0,5147.4890000000005,LESS
P38,17,140,1,794.0,5147.4890000000005,LESS
P38,17,140,2,250.4890000000005,5147.4890000000005,LESS
P38,17,141,0,214.0,6903.816,LESS
P38,17,141,1,420.0,6903.816,LESS
P38,17,141,1,100.0,6903.816,LESS
P38,17,141,1,862.0,6903.816,LESS
P38,17,141,1,364.0,6903.816,LESS
P38,17,141,1,272.0,6903.816,LESS
P38,17,141,1,576.0,6903.816,LESS
P38,17,141,2,328.0,6903.816,LESS
P38,17,141,2,256.0,6903.816,LESS
P38,17,141,2,866.0,6903.816,LESS
P38,17,141,2,300.0,6903.816,LESS
P38,17,141,2,308.0,6903.816,LESS
P38,17,141,2,222.0,6903.816,LESS
P38,17,141,2,156.0,6903.816,LESS
P38,17,141,1,352.0,6903.816,LESS
P38,17,141,1,468.0,6903.816,LESS
P38,17,141,1,228.0,6903.816,LESS
P38,17,141,2,611.8159999999998,6903.816,LESS
P38,17,142,0,212.0,5571.482,LESS
P38,17,142,1,270.0,5571.482,LESS
P38,17,142,1,872.0,5571.482,LESS
P38,17,142,1,298.0,5571.482,LESS
P38,17,142,1,366.0,5571.482,LESS
P38,17,142,1,294.0,5571.482,LESS
P38,17,142,1,720.0,5571.482,LESS
P38,17,142,1,278.0,5571.482,LESS
P38,17,142,1,346.0,5571.482,LESS
P38,17,142,2,274.0,5571.482,LESS
P38,17,142,2,316.0,5571.482,LESS
P38,17,142,2,338.0,5571.482,LESS
P38,17,142,2,244.0,5571.482,LESS
P38,17,142,2,224.0,5571.482,LESS
P38,17,142,1,519.482,5571.482,LESS
P38,17,143,0,167.0,4844.277,LESS
P38,17,143,1,384.0,4844.277,LESS
P38,17,143,1,278.0,4844.277,LESS
P38,17,143,1,638.0,4844.277,LESS
P38,17,143,1,572.0,4844.277,LESS
P38,17,143,1,178.0,4844.277,LESS
P38,17,143,2,312.0,4844.277,LESS
P38,17,143,2,724.0,4844.277,LESS
P38,17,143,2,286.0,4844.277,LESS
P38,17,143,2,394.0,4844.277,LESS
P38,17,143,2,200.0,4844.277,LESS
P38,17,143,1,298.0,4844.277,LESS
P38,17,143,1,413.27700000000004,4844.277,LESS
P38,17,144,0,230.0,5286.754,LESS
P38,17,144,1,190.0,5286.754,LESS
P38,17,144,1,924.0,5286.754,LESS
P38,17,144,2,644.0,5286.754,LESS
P38,17,144,2,288.0,5286.754,LESS
P38,17,144,2,272.0,5286.754,LESS
P38,17,144,2,172.0,5286.754,LESS
P38,17,144,2,228.0,5286.754,LESS
P38,17,144,1,334.0,5286.754,LESS
P38,17,144,1,298.0,5286.754,LESS
P38,17,144,1,316.0,5286.754,LESS
P38,17,144,1,486.0,5286.754,LESS
P38,17,144,1,244.0,5286.754,LESS
P38,17,144,2,558.0,5286.754,LESS
P38,17,144,2,102.7539999999999,5286.754,LESS
P38,17,145,0,153.0,6952.101,LESS
P38,17,145,1,310.0,6952.101,LESS
P38,17,145,1,744.0,6952.101,LESS
P38,17,145,1,706.0,6952.101,LESS
P38,17,145,2,608.0,6952.101,LESS
P38,17,145,0,648.0,6952.101,LESS
P38,17,145,2,212.0,6952.101,LESS
P38,17,145,1,586.0,6952.101,LESS
P38,17,145,1,360.0,6952.101,LESS
P38,17,145,1,482.0,6952.101,LESS
P38,17,145,1,418.0,6952.101,LESS
P38,17,145,1,508.0,6952.101,LESS
P38,17,145,1,180.0,6952.101,LESS
P38,17,145,2,1037.1009999999997,6952.101,LESS
P38,17,146,0,108.0,6356.380999999999,LESS
P38,17,146,1,536.0,6356.380999999999,LESS
P38,17,146,1,564.0,6356.380999999999,LESS
P38,17,146,1,288.0,6356.380999999999,LESS
P38,17,146,1,212.0,6356.380999999999,LESS
P38,17,146,1,656.0,6356.380999999999,LESS
P38,17,146,1,264.0,6356.380999999999,LESS
P38,17,146,1,304.0,6356.380999999999,LESS
P38,17,146,2,498.0,6356.380999999999,LESS
P38,17,146,2,220.0,6356.380999999999,LESS
P38,17,146,0,298.0,6356.380999999999,LESS
P38,17,146,2,134.0,6356.380999999999,LESS
P38,17,146,2,420.0,6356.380999999999,LESS
P38,17,146,2,172.0,6356.380999999999,LESS
P38,17,146,1,454.0,6356.380999999999,LESS
P38,17,146,1,774.0,6356.380999999999,LESS
P38,17,146,2,454.3809999999994,6356.380999999999,LESS
P38,17,147,0,13.0,5737.0509999999995,LESS
P38,17,147,0,196.0,5737.0509999999995,LESS
P38,17,147,1,222.0,5737.0509999999995,LESS
P38,17,147,1,494.0,5737.0509999999995,LESS
P38,17,147,1,204.0,5737.0509999999995,LESS
P38,17,147,1,332.0,5737.0509999999995,LESS
P38,17,147,0,170.0,5737.0509999999995,LESS
P38,17,147,0,168.0,5737.0509999999995,LESS
P38,17,147,1,326.0,5737.0509999999995,LESS
P38,17,147,1,346.0,5737.0509999999995,LESS
P38,17,147,2,558.0,5737.0509999999995,LESS
P38,17,147,2,294.0,5737.0509999999995,LESS
P38,17,147,2,348.0,5737.0509999999995,LESS
P38,17,147,2,620.0,5737.0509999999995,LESS
P38,17,147,2,222.0,5737.0509999999995,LESS
P38,17,147,1,388.0,5737.0509999999995,LESS
P38,17,147,1,346.0,5737.0509999999995,LESS
P38,17,147,2,490.0509999999995,5737.0509999999995,LESS
P38,17,148,0,50.0,5265.026,LESS
P38,17,148,0,128.0,5265.026,LESS
P38,17,148,1,448.0,5265.026,LESS
P38,17,148,1,216.0,5265.026,LESS
P38,17,148,0,202.0,5265.026,LESS
P38,17,148,1,470.0,5265.026,LESS
P38,17,148,1,246.0,5265.026,LESS
P38,17,148,1,682.0,5265.026,LESS
P38,17,148,1,430.0,5265.026,LESS
P38,17,148,1,204.0,5265.026,LESS
P38,17,148,2,538.0,5265.026,LESS
P38,17,148,2,206.0,5265.026,LESS
P38,17,148,0,256.0,5265.026,LESS
P38,17,148,2,312.0,5265.026,LESS
P38,17,148,2,298.0,5265.026,LESS
P38,17,148,1,579.0259999999998,5265.026,LESS
P38,17,149,0,155.0,5402.866999999999,LESS
P38,17,149,1,472.0,5402.866999999999,LESS
P38,17,149,1,292.0,5402.866999999999,LESS
P38,17,149,1,394.0,5402.866999999999,LESS
P38,17,149,2,418.0,5402.866999999999,LESS
P38,17,149,2,336.0,5402.866999999999,LESS
P38,17,149,2,562.0,5402.866999999999,LESS
P38,17,149,2,540.0,5402.866999999999,LESS
P38,17,149,1,280.0,5402.866999999999,LESS
P38,17,149,1,388.0,5402.866999999999,LESS
P38,17,149,1,312.0,5402.866999999999,LESS
P38,17,149,1,382.0,5402.866999999999,LESS
P38,17,149,1,200.0,5402.866999999999,LESS
P38,17,149,2,671.8669999999993,5402.866999999999,LESS
P38,17,150,0,174.0,4650.749,LESS
P38,17,150,1,226.0,4650.749,LESS
P38,17,150,1,712.0,4650.749,LESS
P38,17,150,1,324.0,4650.749,LESS
P38,17,150,1,250.0,4650.749,LESS
P38,17,150,1,388.0,4650.749,LESS
P38,17,150,1,220.0,4650.749,LESS
P38,17,150,2,524.0,4650.749,LESS
P38,17,150,2,220.0,4650.749,LESS
P38,17,150,2,426.0,4650.749,LESS
P38,17,150,2,316.0,4650.749,LESS
P38,17,150,2,270.0,4650.749,LESS
P38,17,150,1,542.0,4650.749,LESS
P38,17,150,0,58.748999999999796,4650.749,LESS
P38,17,151,0,149.0,2940.232,LESS
P38,17,151,1,304.0,2940.232,LESS
P38,17,151,1,266.0,2940.232,LESS
P38,17,151,1,518.0,2940.232,LESS
P38,17,151,1,222.0,2940.232,LESS
P38,17,151,2,532.0,2940.232,LESS
P38,17,151,2,548.0,2940.232,LESS
P38,17,151,2,401.23199999999997,2940.232,LESS
P38,17,152,0,154.0,4932.683,LESS
P38,17,152,1,280.0,4932.683,LESS
P38,17,152,1,414.0,4932.683,LESS
P38,17,152,1,296.0,4932.683,LESS
P38,17,152,1,266.0,4932.683,LESS
P38,17,152,1,678.0,4932.683,LESS
P38,17,152,1,154.0,4932.683,LESS
P38,17,152,2,378.0,4932.683,LESS
P38,17,152,2,338.0,4932.683,LESS
P38,17,152,0,230.0,4932.683,LESS
P38,17,152,0,344.0,4932.683,LESS
P38,17,152,2,238.0,4932.683,LESS
P38,17,152,2,220.0,4932.683,LESS
P38,17,152,2,58.0,4932.683,LESS
P38,17,152,1,580.0,4932.683,LESS
P38,17,152,1,304.683,4932.683,LESS
P38,17,153,0,162.0,5092.359,LESS
P38,17,153,1,270.0,5092.359,LESS
P38,17,153,1,268.0,5092.359,LESS
P38,17,153,1,616.0,5092.359,LESS
P38,17,153,1,244.0,5092.359,LESS
P38,17,153,1,776.0,5092.359,LESS
P38,17,153,0,298.0,5092.359,LESS
P38,17,153,2,538.0,5092.359,LESS
P38,17,153,2,244.0,5092.359,LESS
P38,17,153,2,498.0,5092.359,LESS
P38,17,153,2,290.0,5092.359,LESS
P38,17,153,2,220.0,5092.359,LESS
P38,17,153,1,668.3590000000004,5092.359,LESS
P38,17,154,0,15.0,4935.015,LESS
P38,17,154,0,184.0,4935.015,LESS
P38,17,154,1,288.0,4935.015,LESS
P38,17,154,1,514.0,4935.015,LESS
P38,17,154,1,186.0,4935.015,LESS
P38,17,154,1,448.0,4935.015,LESS
P38,17,154,1,774.0,4935.015,LESS
P38,17,154,1,282.0,4935.015,LESS
P38,17,154,2,184.0,4935.015,LESS
P38,17,154,2,652.0,4935.015,LESS
P38,17,154,2,230.0,4935.015,LESS
P38,17,154,2,228.0,4935.015,LESS
P38,17,154,1,886.0,4935.015,LESS
P38,17,154,0,64.01500000000033,4935.015,LESS
P38,17,155,0,16.0,5036.0109999999995,LESS
P38,17,155,0,182.0,5036.0109999999995,LESS
P38,17,155,1,292.0,5036.0109999999995,LESS
P38,17,155,1,312.0,5036.0109999999995,LESS
P38,17,155,1,1074.0,5036.0109999999995,LESS
P38,17,155,2,286.0,5036.0109999999995,LESS
P38,17,155,2,412.0,5036.0109999999995,LESS
P38,17,155,0,332.0,5036.0109999999995,LESS
P38,17,155,2,272.0,5036.0109999999995,LESS
P38,17,155,2,212.0,5036.0109999999995,LESS
P38,17,155,2,52.0,5036.0109999999995,LESS
P38,17,155,1,774.0,5036.0109999999995,LESS
P38,17,155,1,228.0,5036.0109999999995,LESS
P38,17,155,2,592.0109999999995,5036.0109999999995,LESS
P38,17,156,0,159.0,4137.873,LESS
P38,17,156,1,302.0,4137.873,LESS
P38,17,156,1,334.0,4137.873,LESS
P38,17,156,1,208.0,4137.873,LESS
P38,17,156,1,652.0,4137.873,LESS
P38,17,156,1,208.0,4137.873,LESS
P38,17,156,0,58.0,4137.873,LESS
P38,17,156,2,272.0,4137.873,LESS
P38,17,156,2,90.0,4137.873,LESS
P38,17,156,2,838.0,4137.873,LESS
P38,17,156,2,510.0,4137.873,LESS
P38,17,156,1,376.0,4137.873,LESS
P38,17,156,1,130.8729999999996,4137.873,LESS
P38,17,157,0,64.0,5783.633000000001,LESS
P38,17,157,0,140.0,5783.633000000001,LESS
P38,17,157,1,280.0,5783.633000000001,LESS
P38,17,157,1,560.0,5783.633000000001,LESS
P38,17,157,1,320.0,5783.633000000001,LESS
P38,17,157,1,324.0,5783.633000000001,LESS
P38,17,157,1,250.0,5783.633000000001,LESS
P38,17,157,1,444.0,5783.633000000001,LESS
P38,17,157,2,264.0,5783.633000000001,LESS
P38,17,157,2,268.0,5783.633000000001,LESS
P38,17,157,2,246.0,5783.633000000001,LESS
P38,17,157,2,422.0,5783.633000000001,LESS
P38,17,157,2,444.0,5783.633000000001,LESS
P38,17,157,2,160.0,5783.633000000001,LESS
P38,17,157,1,230.0,5783.633000000001,LESS
P38,17,157,1,426.0,5783.633000000001,LESS
P38,17,157,1,214.0,5783.633000000001,LESS
P38,17,157,1,254.0,5783.633000000001,LESS
P38,17,157,2,473.6330000000007,5783.633000000001,LESS
P38,17,158,0,57.0,4097.353,LESS
P38,17,158,0,180.0,4097.353,LESS
P38,17,158,1,244.0,4097.353,LESS
P38,17,158,1,720.0,4097.353,LESS
P38,17,158,1,322.0,4097.353,LESS
P38,17,158,2,594.0,4097.353,LESS
P38,17,158,0,312.0,4097.353,LESS
P38,17,158,2,392.0,4097.353,LESS
P38,17,158,2,258.0,4097.353,LESS
P38,17,158,2,252.0,4097.353,LESS
P38,17,158,1,546.0,4097.353,LESS
P38,17,158,1,220.35300000000007,4097.353,LESS
P38,17,159,0,126.0,5039.556,LESS
P38,17,159,1,258.0,5039.556,LESS
P38,17,159,1,584.0,5039.556,LESS
P38,17,159,1,402.0,5039.556,LESS
P38,17,159,1,226.0,5039.556,LESS
P38,17,159,2,304.0,5039.556,LESS
P38,17,159,2,330.0,5039.556,LESS
P38,17,159,0,280.0,5039.556,LESS
P38,17,159,0,426.0,5039.556,LESS
P38,17,159,2,286.0,5039.556,LESS
P38,17,159,2,346.0,5039.556,LESS
P38,17,159,2,256.0,5039.556,LESS
P38,17,159,1,784.0,5039.556,LESS
P38,17,159,2,431.5559999999996,5039.556,LESS
P38,17,160,0,270.0,5230.6359999999995,MORE
P38,17,160,1,244.0,5230.6359999999995,MORE
P38,17,160,1,302.0,5230.6359999999995,MORE
P38,17,160,1,1382.0,5230.6359999999995,MORE
P38,17,160,2,590.0,5230.6359999999995,MORE
P38,17,160,2,404.0,5230.6359999999995,MORE
P38,17,160,2,312.0,5230.6359999999995,MORE
P38,17,160,2,428.0,5230.6359999999995,MORE
P38,17,160,2,212.0,5230.6359999999995,MORE
P38,17,160,1,522.0,5230.6359999999995,MORE
P38,17,160,0,294.0,5230.6359999999995,MORE
P38,17,160,0,270.6359999999995,5230.6359999999995,MORE
P38,17,161,0,267.0,5874.714,MORE
P38,17,161,1,516.0,5874.714,MORE
P38,17,161,1,350.0,5874.714,MORE
P38,17,161,1,280.0,5874.714,MORE
P38,17,161,2,558.0,5874.714,MORE
P38,17,161,2,698.0,5874.714,MORE
P38,17,161,2,632.0,5874.714,MORE
P38,17,161,1,764.0,5874.714,MORE
P38,17,161,1,256.0,5874.714,MORE
P38,17,161,1,224.0,5874.714,MORE
P38,17,161,1,202.0,5874.714,MORE
P38,17,161,1,342.0,5874.714,MORE
P38,17,161,2,622.0,5874.714,MORE
P38,17,161,2,163.71399999999994,5874.714,MORE
P38,17,162,0,152.0,3882.513,MORE
P38,17,162,1,226.0,3882.513,MORE
P38,17,162,1,376.0,3882.513,MORE
P38,17,162,1,310.0,3882.513,MORE
P38,17,162,1,452.0,3882.513,MORE
P38,17,162,1,506.0,3882.513,MORE
P38,17,162,2,292.0,3882.513,MORE
P38,17,162,2,398.0,3882.513,MORE
P38,17,162,2,384.0,3882.513,MORE
P38,17,162,2,182.0,3882.513,MORE
P38,17,162,2,182.0,3882.513,MORE
P38,17,162,1,422.5129999999999,3882.513,MORE
P38,17,163,0,147.0,5160.128,MORE
P38,17,163,1,302.0,5160.128,MORE
P38,17,163,1,962.0,5160.128,MORE
P38,17,163,1,422.0,5160.128,MORE
P38,17,163,1,338.0,5160.128,MORE
P38,17,163,2,364.0,5160.128,MORE
P38,17,163,2,894.0,5160.128,MORE
P38,17,163,2,366.0,5160.128,MORE
P38,17,163,1,1112.0,5160.128,MORE
P38,17,163,2,253.1279999999997,5160.128,MORE
P38,17,164,0,50.0,5214.65,MORE
P38,17,164,1,192.0,5214.65,MORE
P38,17,164,1,294.0,5214.65,MORE
P38,17,164,1,434.0,5214.65,MORE
P38,17,164,1,908.0,5214.65,MORE
P38,17,164,2,610.0,5214.65,MORE
P38,17,164,2,328.0,5214.65,MORE
P38,17,164,2,294.0,5214.65,MORE
P38,17,164,2,268.0,5214.65,MORE
P38,17,164,2,292.0,5214.65,MORE
P38,17,164,1,882.0,5214.65,MORE
P38,17,164,1,236.0,5214.65,MORE
P38,17,164,2,426.64999999999964,5214.65,MORE
P38,17,165,0,197.0,6416.168000000001,MORE
P38,17,165,1,396.0,6416.168000000001,MORE
P38,17,165,1,192.0,6416.168000000001,MORE
P38,17,165,1,314.0,6416.168000000001,MORE
P38,17,165,1,476.0,6416.168000000001,MORE
P38,17,165,1,546.0,6416.168000000001,MORE
P38,17,165,1,378.0,6416.168000000001,MORE
P38,17,165,2,466.0,6416.168000000001,MORE
P38,17,165,2,308.0,6416.168000000001,MORE
P38,17,165,2,384.0,6416.168000000001,MORE
P38,17,165,2,474.0,6416.168000000001,MORE
P38,17,165,2,244.0,6416.168000000001,MORE
P38,17,165,1,584.0,6416.168000000001,MORE
P38,17,165,1,248.0,6416.168000000001,MORE
P38,17,165,1,420.0,6416.168000000001,MORE
P38,17,165,1,472.0,6416.168000000001,MORE
P38,17,165,2,317.1680000000006,6416.168000000001,MORE
P38,17,166,0,173.0,5839.816,MORE
P38,17,166,1,544.0,5839.816,MORE
P38,17,166,1,544.0,5839.816,MORE
P38,17,166,1,798.0,5839.816,MORE
P38,17,166,1,272.0,5839.816,MORE
P38,17,166,2,322.0,5839.816,MORE
P38,17,166,2,410.0,5839.816,MORE
P38,17,166,2,800.0,5839.816,MORE
P38,17,166,2,446.0,5839.816,MORE
P38,17,166,2,302.0,5839.816,MORE
P38,17,166,2,286.0,5839.816,MORE
P38,17,166,1,942.8159999999998,5839.816,MORE
P38,17,167,0,1.0,5462.825,MORE
P38,17,167,0,678.0,5462.825,MORE
P38,17,167,0,372.0,5462.825,MORE
P38,17,167,1,290.0,5462.825,MORE
P38,17,167,1,498.0,5462.825,MORE
P38,17,167,1,594.0,5462.825,MORE
P38,17,167,1,844.0,5462.825,MORE
P38,17,167,2,344.0,5462.825,MORE
P38,17,167,2,708.0,5462.825,MORE
P38,17,167,2,350.0,5462.825,MORE
P38,17,167,2,250.0,5462.825,MORE
P38,17,167,1,533.8249999999998,5462.825,MORE
P38,17,168,0,179.0,5443.724,MORE
P38,17,168,1,406.0,5443.724,MORE
P38,17,168,1,582.0,5443.724,MORE
P38,17,168,1,288.0,5443.724,MORE
P38,17,168,1,654.0,5443.724,MORE
P38,17,168,1,376.0,5443.724,MORE
P38,17,168,1,338.0,5443.724,MORE
P38,17,168,2,460.0,5443.724,MORE
P38,17,168,2,582.0,5443.724,MORE
P38,17,168,2,368.0,5443.724,MORE
P38,17,168,2,352.0,5443.724,MORE
P38,17,168,1,522.0,5443.724,MORE
P38,17,168,2,336.72400000000016,5443.724,MORE
P38,17,169,0,157.0,4849.737,MORE
P38,17,169,1,240.0,4849.737,MORE
P38,17,169,1,362.0,4849.737,MORE
P38,17,169,1,576.0,4849.737,MORE
P38,17,169,1,496.0,4849.737,MORE
P38,17,169,1,332.0,4849.737,MORE
P38,17,169,1,498.0,4849.737,MORE
P38,17,169,1,146.0,4849.737,MORE
P38,17,169,2,466.0,4849.737,MORE
P38,17,169,2,430.0,4849.737,MORE
P38,17,169,2,556.0,4849.737,MORE
P38,17,169,2,244.0,4849.737,MORE
P38,17,169,1,346.7370000000001,4849.737,MORE
P38,17,170,0,61.0,6404.263000000001,MORE
P38,17,170,1,100.0,6404.263000000001,MORE
P38,17,170,1,438.0,6404.263000000001,MORE
P38,17,170,1,290.0,6404.263000000001,MORE
P38,17,170,1,426.0,6404.263000000001,MORE
P38,17,170,1,266.0,6404.263000000001,MORE
P38,17,170,1,400.0,6404.263000000001,MORE
P38,17,170,1,420.0,6404.263000000001,MORE
P38,17,170,2,328.0,6404.263000000001,MORE
P38,17,170,2,316.0,6404.263000000001,MORE
P38,17,170,2,432.0,6404.263000000001,MORE
P38,17,170,2,352.0,6404.263000000001,MORE
P38,17,170,2,412.0,6404.263000000001,MORE
P38,17,170,1,562.0,6404.263000000001,MORE
P38,17,170,1,656.0,6404.263000000001,MORE
P38,17,170,2,945.2630000000008,6404.263000000001,MORE
P38,17,171,0,128.0,4603.016,MORE
P38,17,171,1,270.0,4603.016,MORE
P38,17,171,1,320.0,4603.016,MORE
P38,17,171,1,650.0,4603.016,MORE
P38,17,171,1,286.0,4603.016,MORE
P38,17,171,1,98.0,4603.016,MORE
P38,17,171,2,544.0,4603.016,MORE
P38,17,171,2,272.0,4603.016,MORE
P38,17,171,0,360.0,4603.016,MORE
P38,17,171,2,242.0,4603.016,MORE
P38,17,171,2,190.0,4603.016,MORE
P38,17,171,1,640.0,4603.016,MORE
P38,17,171,1,318.0,4603.016,MORE
P38,17,171,2,285.0159999999996,4603.016,MORE
P38,17,172,0,196.0,5106.066,MORE
P38,17,172,1,230.0,5106.066,MORE
P38,17,172,1,284.0,5106.066,MORE
P38,17,172,1,230.0,5106.066,MORE
P38,17,172,1,370.0,5106.066,MORE
P38,17,172,1,342.0,5106.066,MORE
P38,17,172,1,258.0,5106.066,MORE
P38,17,172,2,490.0,5106.066,MORE
P38,17,172,2,476.0,5106.066,MORE
P38,17,172,2,280.0,5106.066,MORE
P38,17,172,2,290.0,5106.066,MORE
P38,17,172,1,440.0,5106.066,MORE
P38,17,172,1,358.0,5106.066,MORE
P38,17,172,1,300.0,5106.066,MORE
P38,17,172,2,358.0,5106.066,MORE
P38,17,172,1,204.0659999999998,5106.066,MORE
P38,17,173,0,182.0,6099.701999999999,MORE
P38,17,173,0,140.0,6099.701999999999,MORE
P38,17,173,1,450.0,6099.701999999999,MORE
P38,17,173,1,492.0,6099.701999999999,MORE
P38,17,173,1,238.0,6099.701999999999,MORE
P38,17,173,1,362.0,6099.701999999999,MORE
