,DATA_FILE,TRIAL_INDEX,CURRENT_MSG_TEXT,CURRENT_MSG_INTEREST_AREAS,CURRENT_MSG_INTEREST_AREA_ID,CURRENT_MSG_TIME,CURRENT_MSG_FIX_START,CURRENT_MSG_FIX_END,CURRENT_MSG_INDEX,CHOICE_RT,BlockType,IP_START_TIME,IP_DURATION,IP_END_TIME,trial_type
4265949,P55.edf,206,START_DRAWING,[2],2,79,76,200,3,2157.9320000000002,MOST,13113052,2146,13115198,Experiment
4266179,P55.edf,206,Chose_Right,.,.,2222,.,.,233,2157.9320000000002,MOST,13113052,2146,13115198,Experiment
4266180,P55.edf,206,ChoseRight,.,.,2222,.,.,234,2157.9320000000002,MOST,13113052,2146,13115198,Experiment
4266183,P55.edf,207,START_DRAWING,[2],2,81,78,200,3,1588.725,MOST,13119552,1573,13121125,Experiment
4266368,P55.edf,207,Chose_Right,[3],3,1651,.,.,188,1588.725,MOST,13119552,1573,13121125,Experiment
4266370,P55.edf,208,START_DRAWING,[2],2,79,76,206,2,1140.825,MOST,13123602,1123,13124725,Experiment
4266488,P55.edf,208,Chose_Left,[2],2,1199,852,1199,120,1140.825,MOST,13123602,1123,13124725,Experiment
4266490,P55.edf,209,START_DRAWING,.,.,75,.,.,2,1770.7839999999999,MOST,13127885,1759,13129644,Experiment
4266687,P55.edf,209,Chose_Right,[3],3,1832,1812,1832,199,1770.7839999999999,MOST,13127885,1759,13129644,Experiment
4266689,P55.edf,210,START_DRAWING,[2],2,70,68,340,2,1158.955,MOST,13133652,1152,13134804,Experiment
4266813,P55.edf,210,Chose_Left,[2],2,1220,1146,1220,126,1158.955,MOST,13133652,1152,13134804,Experiment
4266815,P55.edf,211,START_DRAWING,[2],2,70,68,280,2,1323.297,MOST,13139002,1315,13140317,Experiment
4266946,P55.edf,211,Chose_Left,[2],2,1383,1210,1383,133,1323.297,MOST,13139002,1315,13140317,Experiment
4266947,P55.edf,211,ChoseLeft,[2],2,1383,1210,1383,134,1323.297,MOST,13139002,1315,13140317,Experiment
4266949,P55.edf,212,START_DRAWING,.,.,79,.,.,2,1678.715,MOST,13144685,1663,13146348,Experiment
4267134,P55.edf,212,Chose_Right,[3],3,1740,1480,1740,187,1678.715,MOST,13144685,1663,13146348,Experiment
4267135,P55.edf,212,ChoseRight,[3],3,1740,1480,1740,188,1678.715,MOST,13144685,1663,13146348,Experiment
4267137,P55.edf,213,START_DRAWING,.,.,67,65,188,2,2269.262,MOST,13148901,2263,13151164,Experiment
4267378,P55.edf,213,Chose_Left,[2],2,2328,2162,2328,243,2269.262,MOST,13148901,2263,13151164,Experiment
4267381,P55.edf,214,START_DRAWING,[2],2,74,71,246,3,2093.765,MOST,13154451,2082,13156533,Experiment
4267620,P55.edf,214,TRACKER_TIME 30 13156386.835,[2],2,2007,1894,2153,242,2093.765,MOST,13154451,2082,13156533,Experiment
4267629,P55.edf,214,Chose_Left,[2],2,2153,1894,2153,251,2093.765,MOST,13154451,2082,13156533,Experiment
4267630,P55.edf,214,ChoseLeft,[2],2,2153,1894,2153,252,2093.765,MOST,13154451,2082,13156533,Experiment
4267633,P55.edf,215,START_DRAWING,[2],2,76,73,204,3,2250.652,MOST,13159201,2237,13161438,Experiment
4267902,P55.edf,215,Chose_Right,[3],3,2310,2238,2310,272,2250.652,MOST,13159201,2237,13161438,Experiment
4267903,P55.edf,215,ChoseRight,[3],3,2310,2238,2310,273,2250.652,MOST,13159201,2237,13161438,Experiment
4267905,P55.edf,216,START_DRAWING,.,.,75,73,268,2,2292.908,MOST,13164451,2282,13166733,Experiment
4268177,P55.edf,216,Chose_Right,[3],3,2355,2026,2355,274,2292.908,MOST,13164451,2282,13166733,Experiment
4268178,P55.edf,216,ChoseRight,[3],3,2355,2026,2355,275,2292.908,MOST,13164451,2282,13166733,Experiment
4268181,P55.edf,217,START_DRAWING,[2],2,74,71,228,3,2159.21,MOST,13170967,2149,13173116,Experiment
4268466,P55.edf,217,Chose_Right,[3],3,2220,2040,2220,288,2159.21,MOST,13170967,2149,13173116,Experiment
4268467,P55.edf,217,ChoseRight,[3],3,2220,2040,2220,289,2159.21,MOST,13170967,2149,13173116,Experiment
4268470,P55.edf,218,START_DRAWING,[2],2,72,70,214,3,1787.445,MOST,13176618,1779,13178397,Experiment
4268695,P55.edf,218,Chose_Right,[3],3,1849,1726,1849,228,1787.445,MOST,13176618,1779,13178397,Experiment
4268696,P55.edf,218,ChoseRight,[3],3,1849,1726,1849,229,1787.445,MOST,13176618,1779,13178397,Experiment
4268699,P55.edf,219,START_DRAWING,[2],2,71,68,198,3,1305.127,MOST,13181634,1298,13182932,Experiment
4268839,P55.edf,219,Chose_Left,[2],2,1366,1212,1366,143,1305.127,MOST,13181634,1298,13182932,Experiment
4268842,P55.edf,220,START_DRAWING,[2],2,69,66,300,3,1742.888,MOST,13186484,1736,13188220,Experiment
4269047,P55.edf,220,Chose_Right,[3],3,1802,1772,1802,208,1742.888,MOST,13186484,1736,13188220,Experiment
4269048,P55.edf,220,ChoseRight,[3],3,1802,1772,1802,209,1742.888,MOST,13186484,1736,13188220,Experiment
4269050,P55.edf,221,START_DRAWING,.,.,69,.,.,2,1798.86,MOST,13191317,1790,13193107,Experiment
4269243,P55.edf,221,Chose_Right,[3],3,1857,1578,1857,195,1798.86,MOST,13191317,1790,13193107,Experiment
4269244,P55.edf,221,ChoseRight,[3],3,1857,1578,1857,196,1798.86,MOST,13191317,1790,13193107,Experiment
4269247,P55.edf,222,START_DRAWING,[2],2,72,70,204,3,1404.8670000000002,MOST,13196184,1396,13197580,Experiment
4269415,P55.edf,222,Chose_Right,[3],3,1466,1172,1466,171,1404.8670000000002,MOST,13196184,1396,13197580,Experiment
4269416,P55.edf,222,ChoseRight,[3],3,1466,1172,1466,172,1404.8670000000002,MOST,13196184,1396,13197580,Experiment
4269419,P55.edf,223,START_DRAWING,[2],2,72,69,114,3,3310.125,MOST,13200533,3303,13203836,Experiment
4269782,P55.edf,223,Chose_Right,[3],3,3372,3100,3372,366,3310.125,MOST,13200533,3303,13203836,Experiment
4269785,P55.edf,224,START_DRAWING,[2],2,77,74,208,3,2951.5290000000005,MOST,13207950,2940,13210890,Experiment
4270112,P55.edf,224,Chose_Left,[2],2,3014,2810,3014,330,2951.5290000000005,MOST,13207950,2940,13210890,Experiment
4270115,P55.edf,225,START_DRAWING,[2],2,81,78,116,3,2557.18,MOST,13216166,2542,13218708,Experiment
4270130,P55.edf,225,TRACKER_TIME 31 13216402.100,[2],2,314,158,372,18,2557.18,MOST,13216166,2542,13218708,Experiment
4270456,P55.edf,225,Chose_Right,.,.,2620,.,.,344,2557.18,MOST,13216166,2542,13218708,Experiment
4270457,P55.edf,225,ChoseRight,.,.,2620,.,.,345,2557.18,MOST,13216166,2542,13218708,Experiment
4270459,P55.edf,226,START_DRAWING,[2],2,76,74,314,2,1978.016,MOST,13222650,1961,13224611,Experiment
4270683,P55.edf,226,Chose_Right,[3],3,2035,1776,2035,226,1978.016,MOST,13222650,1961,13224611,Experiment
4270684,P55.edf,226,ChoseRight,[3],3,2035,1776,2035,227,1978.016,MOST,13222650,1961,13224611,Experiment
4270686,P55.edf,227,START_DRAWING,.,.,85,83,250,2,2645.0229999999997,MOST,13228633,2625,13231258,Experiment
4270947,P55.edf,227,Chose_Right,[3],3,2708,2570,2708,263,2645.0229999999997,MOST,13228633,2625,13231258,Experiment
4270949,P55.edf,228,START_DRAWING,.,.,77,.,.,2,1501.464,MOST,13234233,1490,13235723,Experiment
4271130,P55.edf,228,Chose_Right,[3],3,1565,1456,1565,183,1501.464,MOST,13234233,1490,13235723,Experiment
4271131,P55.edf,228,ChoseRight,[3],3,1565,1456,1565,184,1501.464,MOST,13234233,1490,13235723,Experiment
4271133,P55.edf,229,START_DRAWING,[2],2,82,79,314,2,1488.4660000000001,MOST,13238749,1470,13240219,Experiment
4271278,P55.edf,229,Chose_Left,[2],2,1549,1264,1549,147,1488.4660000000001,MOST,13238749,1470,13240219,Experiment
4271279,P55.edf,229,ChoseLeft,[2],2,1549,1264,1549,148,1488.4660000000001,MOST,13238749,1470,13240219,Experiment
4271282,P55.edf,230,START_DRAWING,[2],2,71,68,296,3,1986.598,MOST,13244366,1980,13246346,Experiment
4271535,P55.edf,230,Chose_Right,[3],3,2048,1818,2048,256,1986.598,MOST,13244366,1980,13246346,Experiment
4271536,P55.edf,230,ChoseRight,[3],3,2048,1818,2048,257,1986.598,MOST,13244366,1980,13246346,Experiment
4271539,P55.edf,231,START_DRAWING,[2],2,72,69,222,3,1781.49,MOST,13249199,1771,13250970,Experiment
4271738,P55.edf,231,Chose_Right,[3],3,1840,1524,1840,202,1781.49,MOST,13249199,1771,13250970,Experiment
4271740,P55.edf,232,START_DRAWING,.,.,76,.,.,2,2184.1279999999997,MOST,13255366,2173,13257539,Experiment
4271954,P55.edf,232,Chose_Left,[3],3,2247,.,.,216,2184.1279999999997,MOST,13255366,2173,13257539,Experiment
4271955,P55.edf,232,ChoseLeft,[3],3,2247,.,.,217,2184.1279999999997,MOST,13255366,2173,13257539,Experiment
4271958,P55.edf,233,START_DRAWING,.,.,78,75,202,3,1408.63,MOST,13260799,1394,13262193,Experiment
4272102,P55.edf,233,Chose_Left,[2],2,1469,1468,1469,147,1408.63,MOST,13260799,1394,13262193,Experiment
4272105,P55.edf,234,START_DRAWING,[2],2,74,71,206,3,1646.805,MOST,13265565,1636,13267201,Experiment
4272302,P55.edf,234,Chose_Right,[3],3,1707,1334,1707,200,1646.805,MOST,13265565,1636,13267201,Experiment
4272304,P55.edf,235,START_DRAWING,[2],2,79,77,288,2,2586.6479999999997,MOST,13272199,2571,13274770,Experiment
4272571,P55.edf,235,Chose_Left,[2],2,2648,2334,2648,269,2586.6479999999997,MOST,13272199,2571,13274770,Experiment
4272572,P55.edf,235,ChoseLeft,[2],2,2648,2334,2648,270,2586.6479999999997,MOST,13272199,2571,13274770,Experiment
4272574,P55.edf,236,START_DRAWING,[2],2,85,82,270,2,2204.263,MOST,13278082,2184,13280266,Experiment
4272828,P55.edf,236,Chose_Right,[3],3,2266,2118,2266,256,2204.263,MOST,13278082,2184,13280266,Experiment
4272831,P55.edf,237,START_DRAWING,[2],2,81,78,190,3,2057.507,MOST,13285998,2043,13288041,Experiment
4273050,P55.edf,237,Chose_Left,[2],2,2121,2022,2121,222,2057.507,MOST,13285998,2043,13288041,Experiment
4273051,P55.edf,237,ChoseLeft,[2],2,2121,2022,2121,223,2057.507,MOST,13285998,2043,13288041,Experiment
4273054,P55.edf,238,START_DRAWING,[2],2,77,74,210,3,1726.4279999999999,MOST,13291598,1716,13293314,Experiment
4273269,P55.edf,238,Chose_Right,[3],3,1790,1326,1790,218,1726.4279999999999,MOST,13291598,1716,13293314,Experiment
4273270,P55.edf,238,ChoseRight,[3],3,1790,1326,1790,219,1726.4279999999999,MOST,13291598,1716,13293314,Experiment
4273272,P55.edf,239,START_DRAWING,[2],2,71,69,270,2,1897.421,MOST,13296149,1886,13298035,Experiment
4273510,P55.edf,239,Chose_Right,[3],3,1955,1898,1955,240,1897.421,MOST,13296149,1886,13298035,Experiment
4273511,P55.edf,239,ChoseRight,[3],3,1955,1898,1955,241,1897.421,MOST,13296149,1886,13298035,Experiment
4273514,P55.edf,240,START_DRAWING,[2],2,73,70,192,3,2529.854,MOST,13301798,2524,13304322,Experiment
4273806,P55.edf,240,Chose_Left,[2],2,2594,2200,2594,295,2529.854,MOST,13301798,2524,13304322,Experiment
4273807,P55.edf,240,ChoseLeft,[2],2,2594,2200,2594,296,2529.854,MOST,13301798,2524,13304322,Experiment
4273809,P55.edf,241,START_DRAWING,.,.,71,70,186,2,2797.915,FEWEST,13409730,2789,13412519,Experiment
4274083,P55.edf,241,Chose_Left,.,.,2859,2812,2859,276,2797.915,FEWEST,13409730,2789,13412519,Experiment
4274084,P55.edf,241,ChoseLeft,.,.,2859,2812,2859,277,2797.915,FEWEST,13409730,2789,13412519,Experiment
4274086,P55.edf,242,START_DRAWING,.,.,80,.,.,2,1747.4370000000001,FEWEST,13415595,1732,13417327,Experiment
4274299,P55.edf,242,Chose_Right,[3],3,1809,1628,1809,215,1747.4370000000001,FEWEST,13415595,1732,13417327,Experiment
4274300,P55.edf,242,ChoseRight,[3],3,1809,1628,1809,216,1747.4370000000001,FEWEST,13415595,1732,13417327,Experiment
4274302,P55.edf,243,START_DRAWING,[2],2,69,67,198,2,1347.6860000000001,FEWEST,13420329,1342,13421671,Experiment
4274439,P55.edf,243,Chose_Left,[3],3,1409,1318,1409,139,1347.6860000000001,FEWEST,13420329,1342,13421671,Experiment
4274440,P55.edf,243,ChoseLeft,[3],3,1409,1318,1409,140,1347.6860000000001,FEWEST,13420329,1342,13421671,Experiment
4274442,P55.edf,244,START_DRAWING,.,.,70,68,122,2,1417.795,FEWEST,13424412,1411,13425823,Experiment
4274574,P55.edf,244,Chose_Left,[2],2,1479,1188,1478,134,1417.795,FEWEST,13424412,1411,13425823,Experiment
4274575,P55.edf,244,ChoseLeft,[2],2,1479,1188,1478,135,1417.795,FEWEST,13424412,1411,13425823,Experiment
4274578,P55.edf,245,START_DRAWING,[2],2,75,72,316,3,2121.8160000000003,FEWEST,13429262,2113,13431375,Experiment
4274811,P55.edf,245,Chose_Left,.,.,2185,.,.,236,2121.8160000000003,FEWEST,13429262,2113,13431375,Experiment
4274812,P55.edf,245,ChoseLeft,.,.,2185,.,.,237,2121.8160000000003,FEWEST,13429262,2113,13431375,Experiment
4274814,P55.edf,246,START_DRAWING,.,.,85,.,.,2,2185.408,FEWEST,13434278,2168,13436446,Experiment
4275068,P55.edf,246,Chose_Right,[3],3,2250,2034,2250,256,2185.408,FEWEST,13434278,2168,13436446,Experiment
4275071,P55.edf,247,START_DRAWING,[2],2,82,79,292,3,5207.333,FEWEST,13439895,5191,13445086,Experiment
4275686,P55.edf,247,Chose_Right,.,.,5270,.,.,618,5207.333,FEWEST,13439895,5191,13445086,Experiment
4275689,P55.edf,248,START_DRAWING,[2],2,72,69,128,3,2165.593,FEWEST,13448511,2159,13450670,Experiment
4275979,P55.edf,248,Chose_Right,.,.,2228,.,.,293,2165.593,FEWEST,13448511,2159,13450670,Experiment
4275982,P55.edf,249,START_DRAWING,[2],2,78,75,226,3,2110.669,FEWEST,13454445,2098,13456543,Experiment
4276213,P55.edf,249,Chose_Left,.,.,2173,.,.,234,2110.669,FEWEST,13454445,2098,13456543,Experiment
4276214,P55.edf,249,ChoseLeft,.,.,2173,.,.,235,2110.669,FEWEST,13454445,2098,13456543,Experiment
4276217,P55.edf,250,START_DRAWING,[2],2,83,80,374,3,2865.8540000000003,FEWEST,13458878,2849,13461727,Experiment
4276570,P55.edf,250,Chose_Right,[3],3,2929,2710,2929,356,2865.8540000000003,FEWEST,13458878,2849,13461727,Experiment
4276571,P55.edf,250,ChoseRight,[3],3,2929,2710,2929,357,2865.8540000000003,FEWEST,13458878,2849,13461727,Experiment
4276573,P55.edf,251,START_DRAWING,[2],2,79,77,218,2,1830.256,FEWEST,13464645,1817,13466462,Experiment
4276805,P55.edf,251,Chose_Right,[3],3,1894,1714,1894,234,1830.256,FEWEST,13464645,1817,13466462,Experiment
4276807,P55.edf,252,START_DRAWING,[2],2,77,74,300,2,2949.485,FEWEST,13470478,2936,13473414,Experiment
4277116,P55.edf,252,Chose_Left,.,.,3010,.,.,311,2949.485,FEWEST,13470478,2936,13473414,Experiment
4277117,P55.edf,252,ChoseLeft,.,.,3010,.,.,312,2949.485,FEWEST,13470478,2936,13473414,Experiment
4277119,P55.edf,253,START_DRAWING,[2],2,87,84,280,2,2504.76,FEWEST,13476794,2484,13479278,Experiment
4277401,P55.edf,253,Chose_Left,[2],2,2568,2514,2568,284,2504.76,FEWEST,13476794,2484,13479278,Experiment
4277402,P55.edf,253,ChoseLeft,[2],2,2568,2514,2568,285,2504.76,FEWEST,13476794,2484,13479278,Experiment
4277404,P55.edf,254,START_DRAWING,[2],2,86,84,220,2,1805.355,FEWEST,13482628,1786,13484414,Experiment
4277626,P55.edf,254,Chose_Right,[3],3,1870,1790,1870,224,1805.355,FEWEST,13482628,1786,13484414,Experiment
4277627,P55.edf,254,ChoseRight,[3],3,1870,1790,1870,225,1805.355,FEWEST,13482628,1786,13484414,Experiment
4277629,P55.edf,255,START_DRAWING,[2],2,72,70,122,2,2436.0029999999997,FEWEST,13487328,2429,13489757,Experiment
4277915,P55.edf,255,Chose_Left,[2],2,2499,2386,2499,288,2436.0029999999997,FEWEST,13487328,2429,13489757,Experiment
4277916,P55.edf,255,ChoseLeft,[2],2,2499,2386,2499,289,2436.0029999999997,FEWEST,13487328,2429,13489757,Experiment
4277919,P55.edf,256,START_DRAWING,[2],2,85,82,342,3,1165.694,FEWEST,13492794,1148,13493942,Experiment
4278041,P55.edf,256,Chose_Left,.,.,1230,.,.,125,1165.694,FEWEST,13492794,1148,13493942,Experiment
4278042,P55.edf,256,ChoseLeft,.,.,1230,.,.,126,1165.694,FEWEST,13492794,1148,13493942,Experiment
4278045,P55.edf,257,START_DRAWING,[2],2,78,75,356,3,1898.451,FEWEST,13496527,1886,13498413,Experiment
4278295,P55.edf,257,Chose_Right,[3],3,1961,1826,1961,253,1898.451,FEWEST,13496527,1886,13498413,Experiment
4278297,P55.edf,258,START_DRAWING,[2],2,83,81,278,2,2716.545,FEWEST,13502661,2695,13505356,Experiment
4278617,P55.edf,258,Chose_Left,[2],2,2776,2636,2776,322,2716.545,FEWEST,13502661,2695,13505356,Experiment
4278619,P55.edf,259,START_DRAWING,.,.,83,.,.,2,5059.486,FEWEST,13507877,5040,13512917,Experiment
4279251,P55.edf,259,Chose_Left,[2],2,5121,5020,5121,634,5059.486,FEWEST,13507877,5040,13512917,Experiment
4279254,P55.edf,260,START_DRAWING,[2],2,76,73,274,3,1643.5810000000001,FEWEST,13517093,1632,13518725,Experiment
4279408,P55.edf,260,Chose_Left,[2],2,1705,1462,1705,157,1643.5810000000001,FEWEST,13517093,1632,13518725,Experiment
4279409,P55.edf,260,ChoseLeft,[2],2,1705,1462,1705,158,1643.5810000000001,FEWEST,13517093,1632,13518725,Experiment
4279412,P55.edf,261,START_DRAWING,[2],2,68,66,214,3,2790.7340000000004,FEWEST,13521294,2783,13524077,Experiment
4279758,P55.edf,261,Chose_Right,[3],3,2849,2720,2849,349,2790.7340000000004,FEWEST,13521294,2783,13524077,Experiment
4279760,P55.edf,262,START_DRAWING,[2],2,75,73,246,2,1351.9560000000001,FEWEST,13526727,1341,13528068,Experiment
4279899,P55.edf,262,Chose_Left,[2],2,1414,1270,1414,141,1351.9560000000001,FEWEST,13526727,1341,13528068,Experiment
4279902,P55.edf,263,START_DRAWING,[2],2,78,76,200,3,1314.693,FEWEST,13531360,1300,13532660,Experiment
4280035,P55.edf,263,Chose_Left,[2],2,1376,1218,1376,136,1314.693,FEWEST,13531360,1300,13532660,Experiment
4280036,P55.edf,263,ChoseLeft,[2],2,1376,1218,1376,137,1314.693,FEWEST,13531360,1300,13532660,Experiment
4280039,P55.edf,264,START_DRAWING,[2],2,80,77,208,3,1949.92,FEWEST,13535343,1937,13537280,Experiment
4280272,P55.edf,264,Chose_Right,[3],3,2014,1902,2014,236,1949.92,FEWEST,13535343,1937,13537280,Experiment
4280273,P55.edf,264,ChoseRight,[3],3,2014,1902,2014,237,1949.92,FEWEST,13535343,1937,13537280,Experiment
4280276,P55.edf,265,START_DRAWING,[2],2,81,78,134,3,1411.48,FEWEST,13540576,1396,13541972,Experiment
4280420,P55.edf,265,Chose_Left,[2],2,1474,1408,1474,147,1411.48,FEWEST,13540576,1396,13541972,Experiment
4280423,P55.edf,266,START_DRAWING,[2],2,71,68,256,3,1795.223,FEWEST,13545776,1788,13547564,Experiment
4280631,P55.edf,266,Chose_Right,[3],3,1856,1854,1856,211,1795.223,FEWEST,13545776,1788,13547564,Experiment
4280632,P55.edf,266,ChoseRight,[3],3,1856,1854,1856,212,1795.223,FEWEST,13545776,1788,13547564,Experiment
4280635,P55.edf,267,START_DRAWING,[2],2,79,76,200,3,1928.204,FEWEST,13551376,1915,13553291,Experiment
4280862,P55.edf,267,Chose_Right,[3],3,1991,1944,1991,230,1928.204,FEWEST,13551376,1915,13553291,Experiment
4280863,P55.edf,267,ChoseRight,[3],3,1991,1944,1991,231,1928.204,FEWEST,13551376,1915,13553291,Experiment
4280865,P55.edf,268,START_DRAWING,[2],2,80,78,220,2,1282.97,FEWEST,13557726,1263,13558989,Experiment
4280995,P55.edf,268,Chose_Left,[2],2,1341,902,1341,132,1282.97,FEWEST,13557726,1263,13558989,Experiment
4280996,P55.edf,268,ChoseLeft,[2],2,1341,902,1341,133,1282.97,FEWEST,13557726,1263,13558989,Experiment
4280999,P55.edf,269,START_DRAWING,[2],2,79,77,264,3,1320.4389999999999,FEWEST,13562043,1304,13563347,Experiment
4281134,P55.edf,269,Chose_Left,[2],2,1381,1300,1381,138,1320.4389999999999,FEWEST,13562043,1304,13563347,Experiment
4281135,P55.edf,269,ChoseLeft,[2],2,1381,1300,1381,139,1320.4389999999999,FEWEST,13562043,1304,13563347,Experiment
4281137,P55.edf,270,START_DRAWING,.,.,70,.,.,2,1425.7020000000002,FEWEST,13565776,1419,13567195,Experiment
4281274,P55.edf,270,Chose_Left,[2],2,1487,1374,1487,139,1425.7020000000002,FEWEST,13565776,1419,13567195,Experiment
4281276,P55.edf,271,START_DRAWING,[2],2,83,81,122,2,1091.249,FEWEST,13571793,1075,13572868,Experiment
4281395,P55.edf,271,Chose_Left,[2],2,1156,868,1156,121,1091.249,FEWEST,13571793,1075,13572868,Experiment
4281396,P55.edf,271,ChoseLeft,[2],2,1156,868,1156,122,1091.249,FEWEST,13571793,1075,13572868,Experiment
4281399,P55.edf,272,START_DRAWING,[2],2,72,70,240,3,1135.555,FEWEST,13575926,1125,13577051,Experiment
4281519,P55.edf,272,Chose_Left,[2],2,1195,.,.,123,1135.555,FEWEST,13575926,1125,13577051,Experiment
4281520,P55.edf,272,ChoseLeft,[2],2,1195,.,.,124,1135.555,FEWEST,13575926,1125,13577051,Experiment
4281523,P55.edf,273,START_DRAWING,[2],2,71,69,286,3,1952.816,FEWEST,13580193,1946,13582139,Experiment
4281766,P55.edf,273,Chose_Right,[3],3,2015,1744,2015,246,1952.816,FEWEST,13580193,1946,13582139,Experiment
4281767,P55.edf,273,ChoseRight,[3],3,2015,1744,2015,247,1952.816,FEWEST,13580193,1946,13582139,Experiment
4281770,P55.edf,274,START_DRAWING,[2],2,73,70,286,3,1114.6019999999999,FEWEST,13586192,1107,13587299,Experiment
4281893,P55.edf,274,Chose_Left,[2],2,1177,846,1177,126,1114.6019999999999,FEWEST,13586192,1107,13587299,Experiment
4281894,P55.edf,274,ChoseLeft,[2],2,1177,846,1177,127,1114.6019999999999,FEWEST,13586192,1107,13587299,Experiment
4281897,P55.edf,275,START_DRAWING,[2],2,74,71,218,3,1701.3229999999999,FEWEST,13590525,1686,13592211,Experiment
4282105,P55.edf,275,Chose_Right,[3],3,1757,.,.,211,1701.3229999999999,FEWEST,13590525,1686,13592211,Experiment
4282108,P55.edf,276,START_DRAWING,[2],2,70,67,186,3,1118.927,FEWEST,13595241,1114,13596355,Experiment
4282227,P55.edf,276,Chose_Left,[2],2,1181,890,1181,122,1118.927,FEWEST,13595241,1114,13596355,Experiment
4282228,P55.edf,276,ChoseLeft,[2],2,1181,890,1181,123,1118.927,FEWEST,13595241,1114,13596355,Experiment
4282231,P55.edf,277,START_DRAWING,[2],2,79,76,242,3,2236.474,FEWEST,13599142,2221,13601363,Experiment
4282489,P55.edf,277,Chose_Left,.,.,2297,.,.,261,2236.474,FEWEST,13599142,2221,13601363,Experiment
4282491,P55.edf,278,START_DRAWING,[2],2,83,81,340,2,2228.576,FEWEST,13604209,2210,13606419,Experiment
4282750,P55.edf,278,Chose_Left,[2],2,2291,2190,2291,261,2228.576,FEWEST,13604209,2210,13606419,Experiment
4282753,P55.edf,279,START_DRAWING,[2],2,78,75,206,3,2740.866,FEWEST,13609425,2730,13612155,Experiment
4283087,P55.edf,279,Chose_Right,[3],3,2805,2750,2805,337,2740.866,FEWEST,13609425,2730,13612155,Experiment
4283088,P55.edf,279,ChoseRight,[3],3,2805,2750,2805,338,2740.866,FEWEST,13609425,2730,13612155,Experiment
4283091,P55.edf,280,START_DRAWING,[2],2,72,69,262,3,2461.8289999999997,FEWEST,13615291,2455,13617746,Experiment
4283357,P55.edf,280,Chose_Left,[2],2,2524,2158,2524,269,2461.8289999999997,FEWEST,13615291,2455,13617746,Experiment
4283359,P56.edf,1,START_DRAWING,.,.,72,70,674,2,4645.569,FEWEST,14252229,4640,14256869,Practice1
4283751,P56.edf,1,Chose_Left,[2],2,4710,3340,4710,394,4645.569,FEWEST,14252229,4640,14256869,Practice1
4283752,P56.edf,1,ChoseLeft,[2],2,4710,3340,4710,395,4645.569,FEWEST,14252229,4640,14256869,Practice1
4283754,P56.edf,2,START_DRAWING,.,.,73,71,296,2,2127.203,FEWEST,14263462,2119,14265581,Practice1
4283966,P56.edf,2,Chose_Right,.,.,2190,1924,2190,214,2127.203,FEWEST,14263462,2119,14265581,Practice1
4283967,P56.edf,2,ChoseRight,.,.,2190,1924,2190,215,2127.203,FEWEST,14263462,2119,14265581,Practice1
4283969,P56.edf,3,START_DRAWING,.,.,67,65,362,2,2048.865,FEWEST,14273928,2044,14275972,Practice1
4284183,P56.edf,3,Chose_Left,[2],2,2109,1866,2109,216,2048.865,FEWEST,14273928,2044,14275972,Practice1
4284185,P56.edf,4,START_DRAWING,.,.,78,76,292,2,1917.854,FEWEST,14280845,1904,14282749,Practice1
4284383,P56.edf,4,Chose_Left,[2],2,1980,1638,1980,200,1917.854,FEWEST,14280845,1904,14282749,Practice1
4284385,P56.edf,5,START_DRAWING,.,.,70,68,396,2,2828.526,FEWEST,14287295,2821,14290116,Practice1
4284655,P56.edf,5,Chose_Left,.,.,2889,2818,2889,272,2828.526,FEWEST,14287295,2821,14290116,Practice1
4284656,P56.edf,5,ChoseLeft,.,.,2889,2818,2889,273,2828.526,FEWEST,14287295,2821,14290116,Practice1
4284658,P56.edf,6,START_DRAWING,.,.,74,72,204,2,1863.07,FEWEST,14294845,1856,14296701,Practice1
4284849,P56.edf,6,Chose_Left,[2],2,1928,1520,1928,193,1863.07,FEWEST,14294845,1856,14296701,Practice1
4284851,P56.edf,7,START_DRAWING,.,.,84,82,280,2,2703.006,FEWEST,14300961,2684,14303645,Practice1
4285160,P56.edf,7,Chose_Right,[3],3,2766,2368,2766,311,2703.006,FEWEST,14300961,2684,14303645,Practice1
4285162,P56.edf,8,START_DRAWING,.,.,84,82,302,2,1680.6229999999998,FEWEST,14308511,1660,14310171,Practice1
4285319,P56.edf,8,Chose_Left,[2],2,1742,1434,1742,159,1680.6229999999998,FEWEST,14308511,1660,14310171,Practice1
4285321,P56.edf,9,START_DRAWING,.,.,66,64,208,2,2302.3720000000003,FEWEST,14316261,2296,14318557,Practice1
4285588,P56.edf,9,Chose_Right,[3],3,2360,2030,2360,269,2302.3720000000003,FEWEST,14316261,2296,14318557,Practice1
4285589,P56.edf,9,ChoseRight,[3],3,2360,2030,2360,270,2302.3720000000003,FEWEST,14316261,2296,14318557,Practice1
4285591,P56.edf,10,START_DRAWING,.,.,79,77,374,2,1722.425,FEWEST,14322144,1707,14323851,Practice1
4285759,P56.edf,10,Chose_Left,[2],2,1784,1494,1784,170,1722.425,FEWEST,14322144,1707,14323851,Practice1
4285760,P56.edf,10,ChoseLeft,[2],2,1784,1494,1784,171,1722.425,FEWEST,14322144,1707,14323851,Practice1
4285762,P56.edf,11,START_DRAWING,.,.,63,61,268,2,2417.393,MOST,14350527,2413,14352940,Practice1
